Line: 15250 saved: 10710 n_req: 4456
Line: 15300 saved: 10710 n_req: 4456
Line: 15350 saved: 10710 n_req: 4456
Line: 15400 saved: 10710 n_req: 4456
Line: 15450 saved: 10710 n_req: 4456
Line: 15500 saved: 10710 n_req: 4456
Line: 15550 saved: 10710 n_req: 4456
Line: 15600 saved: 10710 n_req: 4456
Line: 15650 saved: 11089 n_req: 4531
Line: 15700 saved: 11137 n_req: 4560
Line: 15750 saved: 11137 n_req: 4560
Line: 15800 saved: 11189 n_req: 4577
Line: 15850 saved: 11251 n_req: 4599
Line: 15900 saved: 11284 n_req: 4612
Line: 15950 saved: 11322 n_req: 4630
Line: 16000 saved: 11353 n_req: 4646
Line: 16050 saved: 11394 n_req: 4660
Error. Line: 16065 Message3: invalid literal for int() with base 10: '149REAR'
Line: 16100 saved: 11396 n_req: 4666
Line: 16150 saved: 11450 n_req: 4686
Line: 16200 saved: 11480 n_req: 4699
Line: 16250 saved: 11480 n_req: 4699
Line: 16300 saved: 11480 n_req: 4699
Error. Line: 16347 Message3: invalid literal for int() with base 10: '216 REAR'
Line: 16350 saved: 11571 n_req: 4762
Line: 16400 saved: 11618 n_req: 4782
Line: 16450 saved: 11652 n_req: 4795
Line: 16500 saved: 11661 n_req: 4801
Line: 16550 saved: 11661 n_req: 4801
Line: 16600 saved: 11661 n_req: 4801
Line: 16650 saved: 11661 n_req: 4801
Error. Line: 16664 Message3: invalid literal for int() with base 10: '22 1/2'
Line: 16700 saved: 11833 n_req: 4861
Line: 16750 saved: 11849 n_req: 4875
Line: 16800 saved: 11849 n_req: 4875
Line: 16850 saved: 11954 n_req: 4896
Line: 16900 saved: 11956 n_req: 4901
Line: 16950 saved: 12011 n_req: 4928
Line: 17000 saved: 12048 n_req: 4950
Line: 17050 saved: 12073 n_req: 4964
Line: 17100 saved: 12090 n_req: 4976
Line: 17150 saved: 12124 n_req: 4994
Line: 17200 saved: 12183 n_req: 5017
Line: 17250 saved: 12189 n_req: 5019
Line: 17300 saved: 12250 n_req: 5040
Line: 17350 saved: 12282 n_req: 5063
Line: 17400 saved: 12319 n_req: 5076
Line: 17450 saved: 12353 n_req: 5097
Line: 17500 saved: 12370 n_req: 5126
Line: 17550 saved: 12397 n_req: 5141
Line: 17600 saved: 12397 n_req: 5141
Line: 17650 saved: 12452 n_req: 5163
Line: 17700 saved: 12517 n_req: 5171
Line: 17750 saved: 12517 n_req: 5171
Line: 17800 saved: 12587 n_req: 5185
Line: 17850 saved: 12587 n_req: 5185
Line: 17900 saved: 12587 n_req: 5185
Line: 17950 saved: 12587 n_req: 5185
Line: 18000 saved: 12587 n_req: 5185
Error. Line: 18039 Message3: invalid literal for int() with base 10: 'PIER062'
Error. Line: 18046 Message3: invalid literal for int() with base 10: 'PIER059'
Line: 18050 saved: 12804 n_req: 5232
Error. Line: 18050 Message3: invalid literal for int() with base 10: '111 A'
