ecb_issue_badge,ecb_issue_date,nyc_BIN,ecb_type_code
2218,2015-10-21,1025406,CONSTRUCTION
2224,2015-10-21,1034238,CONSTRUCTION
2548,2015-10-21,3332011,ELECTRICAL
2218,2015-10-21,1025406,CONSTRUCTION
9CRX,2015-10-21,1015900,"LOCAL LAW"
9CRX,2015-10-21,1028160,"LOCAL LAW"
9CRX,2015-10-21,1062592,"LOCAL LAW"
2643,2015-10-21,3420168,CONSTRUCTION
1129,2015-10-21,3041487,BOILER
9CRX,2015-10-21,1061221,"LOCAL LAW"
2460,2015-10-21,1087337,ELEVATOR
2218,2015-10-21,1025406,CONSTRUCTION
2565,2015-10-21,2002070,CONSTRUCTION
1129,2015-10-21,3039194,CONSTRUCTION
9CRX,2015-10-21,1054347,"LOCAL LAW"
2218,2015-10-21,1010834,CONSTRUCTION
2218,2015-10-21,1025406,CONSTRUCTION
0338,2015-10-21,1014751,CONSTRUCTION
9CRX,2015-10-21,1008696,"LOCAL LAW"
2548,2015-10-21,3332011,ELECTRICAL
2218,2015-10-21,1025406,CONSTRUCTION
2224,2015-10-21,1034238,"QUALITY OF LIFE"
9CRX,2015-10-21,1062461,"LOCAL LAW"
2565,2015-10-20,1088153,CONSTRUCTION
1871,2015-10-20,1001193,CONSTRUCTION
2542,2015-10-20,1084511,ELEVATOR
2218,2015-10-20,1025406,CONSTRUCTION
2188,2015-10-20,3325690,CONSTRUCTION
2438,2015-10-20,1048765,CONSTRUCTION
2460,2015-10-20,1055916,ELEVATOR
1514,2015-10-20,2015315,ELEVATOR
2218,2015-10-20,1025406,PLUMBING
2657,2015-10-20,1077585,ELEVATOR
1244,2015-10-20,2002890,ELECTRICAL
2245,2015-10-20,1005081,CONSTRUCTION
1983,2015-10-20,1024937,CONSTRUCTION
2608,2015-10-20,1030903,CONSTRUCTION
2608,2015-10-20,1030903,CONSTRUCTION
1983,2015-10-20,1035440,CONSTRUCTION
2542,2015-10-20,1084511,ELEVATOR
2544,2015-10-20,1010194,CONSTRUCTION
2565,2015-10-20,1088153,CONSTRUCTION
2218,2015-10-20,1025406,CONSTRUCTION
2657,2015-10-20,1077585,ELEVATOR
1244,2015-10-20,2002890,ELECTRICAL
2460,2015-10-20,1055916,CONSTRUCTION
1514,2015-10-20,2015315,ELEVATOR
2607,2015-10-20,1059615,ELEVATOR
2584,2015-10-20,2007879,ELEVATOR
2218,2015-10-20,1025406,"QUALITY OF LIFE"
2653,2015-10-19,1079560,CONSTRUCTION
2252,2015-10-19,4436445,CONSTRUCTION
2653,2015-10-19,1007376,CONSTRUCTION
1244,2015-10-19,1063079,ELECTRICAL
2619,2015-10-19,2117818,CONSTRUCTION
2252,2015-10-19,4436435,CONSTRUCTION
2427,2015-10-19,1015921,CONSTRUCTION
2550,2015-10-19,1064930,CONSTRUCTION
2565,2015-10-19,2005886,CONSTRUCTION
1334,2015-10-19,3253907,ELEVATOR
2252,2015-10-19,4436446,CONSTRUCTION
2653,2015-10-19,1079560,CONSTRUCTION
2653,2015-10-19,1007376,CONSTRUCTION
2619,2015-10-19,2123974,CONSTRUCTION
2584,2015-10-19,2002850,ELEVATOR
2595,2015-10-19,1015921,CONSTRUCTION
2565,2015-10-19,2005886,CONSTRUCTION
2584,2015-10-19,2116647,ELEVATOR
2542,2015-10-19,1062910,ELEVATOR
2653,2015-10-19,1079560,CONSTRUCTION
2653,2015-10-19,1007376,CONSTRUCTION
2619,2015-10-19,2117818,CONSTRUCTION
2460,2015-10-19,1055756,ELEVATOR
2427,2015-10-19,1015921,CONSTRUCTION
2653,2015-10-19,1007376,SIGNS
2619,2015-10-19,2117817,CONSTRUCTION
2252,2015-10-19,4436443,CONSTRUCTION
2427,2015-10-19,1015921,CONSTRUCTION
2252,2015-10-19,4436433,CONSTRUCTION
2271,2015-10-19,1063381,CONSTRUCTION
2542,2015-10-19,1062949,ELEVATOR
2565,2015-10-19,2005886,CONSTRUCTION
1334,2015-10-19,3253907,ELEVATOR
2542,2015-10-19,1062910,ELEVATOR
2421,2015-10-19,3197556,CONSTRUCTION
2653,2015-10-19,1079560,CONSTRUCTION
2653,2015-10-19,1007376,"CRANES "
2252,2015-10-19,4436444,CONSTRUCTION
2595,2015-10-19,1015921,CONSTRUCTION
2584,2015-10-19,2100937,CONSTRUCTION
2427,2015-10-19,1015921,CONSTRUCTION
2246,2015-10-17,1062834,CONSTRUCTION
2246,2015-10-17,1064466,CONSTRUCTION
2276,2015-10-17,3099472,ELECTRICAL
2246,2015-10-17,1063031,CONSTRUCTION
2541,2015-10-17,1079703,CONSTRUCTION
2668,2015-10-17,1032587,CONSTRUCTION
2246,2015-10-17,1064466,CONSTRUCTION
2541,2015-10-17,1079703,CONSTRUCTION
2276,2015-10-17,3099472,ELECTRICAL
2603,2015-10-16,1079892,PLUMBING
2151,2015-10-16,1015146,CONSTRUCTION
0641,2015-10-16,1017861,ELEVATOR
2152,2015-10-16,2044220,BOILER
2246,2015-10-16,1053919,CONSTRUCTION
2246,2015-10-16,1059349,CONSTRUCTION
1983,2015-10-16,1013622,CONSTRUCTION
2603,2015-10-16,1079892,PLUMBING
2224,2015-10-16,1039577,CONSTRUCTION
2550,2015-10-16,1049819,CONSTRUCTION
2152,2015-10-16,2044220,CONSTRUCTION
2246,2015-10-16,1058105,CONSTRUCTION
2608,2015-10-15,1048532,CONSTRUCTION
2607,2015-10-15,1061542,ELEVATOR
2608,2015-10-15,1048532,CONSTRUCTION
2565,2015-10-15,1056659,CONSTRUCTION
0860,2015-10-15,2009557,CONSTRUCTION
2232,2015-10-15,1046293,CONSTRUCTION
2584,2015-10-15,2018358,ELEVATOR
2282,2015-10-15,1007526,CONSTRUCTION
1252,2015-10-15,3043450,CONSTRUCTION
2584,2015-10-15,2018417,ELEVATOR
2282,2015-10-15,2008779,CONSTRUCTION
2583,2015-10-15,4036162,ELEVATOR
2358,2015-10-15,3032934,ELEVATOR
2608,2015-10-15,1048532,CONSTRUCTION
2232,2015-10-15,1046293,CONSTRUCTION
2358,2015-10-15,3032934,ELEVATOR
2608,2015-10-15,1048532,CONSTRUCTION
1983,2015-10-15,1037605,CONSTRUCTION
2411,2015-10-15,1011189,CONSTRUCTION
2565,2015-10-15,1056659,CONSTRUCTION
2550,2015-10-15,1007371,CONSTRUCTION
1751,2015-10-15,4311939,ELECTRICAL
2589,2015-10-15,3855957,CONSTRUCTION
2411,2015-10-15,1011189,CONSTRUCTION
2237,2015-10-15,1062783,"QUALITY OF LIFE"
2547,2015-10-14,3396835,ELEVATOR
2576,2015-10-14,3855957,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
2237,2015-10-14,3031860,CONSTRUCTION
1904,2015-10-14,1015729,CONSTRUCTION
1845,2015-10-14,1077561,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
2543,2015-10-14,4038747,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
1952,2015-10-14,2015522,BOILER
2576,2015-10-14,3855957,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
1983,2015-10-14,1034185,CONSTRUCTION
,2015-10-14,2013256,CONSTRUCTION
2544,2015-10-14,1087987,CONSTRUCTION
1904,2015-10-14,1015729,CONSTRUCTION
2657,2015-10-14,1039612,ELEVATOR
2650,2015-10-14,1056068,CONSTRUCTION
2543,2015-10-14,4038747,CONSTRUCTION
2576,2015-10-14,3855957,CONSTRUCTION
1952,2015-10-14,2015522,BOILER
2565,2015-10-13,1087286,CONSTRUCTION
2658,2015-10-13,1013499,ELEVATOR
2547,2015-10-13,3110167,ELEVATOR
2643,2015-10-13,3065014,CONSTRUCTION
2460,2015-10-13,1062454,ELEVATOR
2544,2015-10-13,1066793,CONSTRUCTION
2547,2015-10-13,3110167,ELEVATOR
2531,2015-10-12,4005065,CONSTRUCTION
0437,2015-10-12,3066596,CONSTRUCTION
2550,2015-10-10,2047876,CONSTRUCTION
1760,2015-10-10,3125452,CONSTRUCTION
2647,2015-10-10,3050068,CONSTRUCTION
2232,2015-10-10,1089797,CONSTRUCTION
2639,2015-10-09,1062467,CONSTRUCTION
2600,2015-10-09,3329876,CONSTRUCTION
2422,2015-10-09,2002920,CONSTRUCTION
2308,2015-10-09,2001935,CONSTRUCTION
2550,2015-10-09,2010905,CONSTRUCTION
,2015-10-09,1005985,CONSTRUCTION
2608,2015-10-09,1028849,CONSTRUCTION
1244,2015-10-09,2114112,ELECTRICAL
2556,2015-10-09,1002970,ELEVATOR
2550,2015-10-09,2010905,CONSTRUCTION
2422,2015-10-09,2002920,CONSTRUCTION
2550,2015-10-09,2002796,CONSTRUCTION
2647,2015-10-09,3329876,CONSTRUCTION
2543,2015-10-09,4075086,CONSTRUCTION
2550,2015-10-09,2002796,CONSTRUCTION
2608,2015-10-09,1044096,CONSTRUCTION
2252,2015-10-09,1063378,CONSTRUCTION
2308,2015-10-09,2001935,CONSTRUCTION
2559,2015-10-09,3116536,ELEVATOR
2608,2015-10-09,1028849,"CRANES "
2188,2015-10-08,3041476,CONSTRUCTION
2358,2015-10-08,3034162,ELEVATOR
1999,2015-10-08,2001164,ELEVATOR
1999,2015-10-08,2001164,ELEVATOR
2358,2015-10-08,3034162,ELEVATOR
2188,2015-10-08,3041476,CONSTRUCTION
2358,2015-10-08,3034162,ELEVATOR
1999,2015-10-08,2001164,ELEVATOR
2358,2015-10-08,3034162,ELEVATOR
2603,2015-10-08,1059881,CONSTRUCTION
1999,2015-10-08,2001164,ELEVATOR
2531,2015-10-08,3002928,CONSTRUCTION
2595,2015-10-07,3420168,CONSTRUCTION
1514,2015-10-07,2018567,ELEVATOR
1244,2015-10-07,2014653,ELECTRICAL
2657,2015-10-07,1030972,ELEVATOR
2294,2015-10-07,3029566,PLUMBING
0702,2015-10-07,3043985,CONSTRUCTION
2608,2015-10-07,1035424,CONSTRUCTION
2535,2015-10-07,3053845,CONSTRUCTION
2411,2015-10-07,1036456,CONSTRUCTION
2252,2015-10-07,1015677,CONSTRUCTION
1244,2015-10-07,2014653,ELECTRICAL
1751,2015-10-07,3029566,ELECTRICAL
2570,2015-10-07,3023186,CONSTRUCTION
2658,2015-10-07,1043787,ELEVATOR
2595,2015-10-07,3420168,CONSTRUCTION
2657,2015-10-07,1030972,ELEVATOR
2411,2015-10-07,1036456,CONSTRUCTION
2252,2015-10-07,1015685,CONSTRUCTION
1244,2015-10-07,2014653,ELECTRICAL
2657,2015-10-07,1030972,ELEVATOR
2570,2015-10-07,3029566,CONSTRUCTION
2570,2015-10-07,3023186,CONSTRUCTION
1334,2015-10-07,3173710,ELEVATOR
2565,2015-10-07,2009077,CONSTRUCTION
2535,2015-10-07,3053845,CONSTRUCTION
2294,2015-10-07,3029566,CONSTRUCTION
2565,2015-10-07,2009077,CONSTRUCTION
1751,2015-10-07,3023186,ELECTRICAL
2274,2015-10-07,2006048,ELEVATOR
2608,2015-10-07,1035425,CONSTRUCTION
2657,2015-10-07,1030972,ELEVATOR
2252,2015-10-07,1015677,CONSTRUCTION
1244,2015-10-07,2014653,ELECTRICAL
2570,2015-10-07,3029566,CONSTRUCTION
2570,2015-10-07,3023186,CONSTRUCTION
1952,2015-10-06,1007712,BOILER
1180,2015-10-06,3335762,ELEVATOR
1803,2015-10-06,1078992,CONSTRUCTION
2584,2015-10-06,2017836,ELEVATOR
1952,2015-10-06,1007712,BOILER
1244,2015-10-06,1080775,ELECTRICAL
2639,2015-10-06,3338749,CONSTRUCTION
2232,2015-10-06,1027176,CONSTRUCTION
2639,2015-10-06,3338749,CONSTRUCTION
2542,2015-10-06,1061182,ELEVATOR
2531,2015-10-06,3065014,CONSTRUCTION
2274,2015-10-06,2057282,ELEVATOR
1952,2015-10-06,1007712,BOILER
1244,2015-10-06,1080775,ELECTRICAL
1244,2015-10-06,1017125,ELECTRICAL
2639,2015-10-06,3338749,CONSTRUCTION
2232,2015-10-06,1027176,CONSTRUCTION
2542,2015-10-06,1053718,ELEVATOR
1952,2015-10-06,1007712,BOILER
1993,2015-10-06,1015514,ELEVATOR
1180,2015-10-06,3335762,ELEVATOR
2543,2015-10-06,3101145,"CRANES "
1244,2015-10-06,1080775,ELECTRICAL
2531,2015-10-06,3065014,CONSTRUCTION
2237,2015-10-06,3116809,CONSTRUCTION
1952,2015-10-06,1007712,BOILER
2584,2015-10-06,2093291,ELEVATOR
2304,2015-10-06,5088658,CONSTRUCTION
1244,2015-10-06,1080775,ELECTRICAL
1244,2015-10-06,1017125,ELECTRICAL
2639,2015-10-06,3338749,CONSTRUCTION
2232,2015-10-06,1027176,CONSTRUCTION
2232,2015-10-06,1027176,CONSTRUCTION
1983,2015-10-06,1064239,CONSTRUCTION
2531,2015-10-06,3065014,CONSTRUCTION
2460,2015-10-06,1060812,ELEVATOR
2547,2015-10-05,3184580,ELEVATOR
2634,2015-10-05,3000193,CONSTRUCTION
2634,2015-10-05,3000193,CONSTRUCTION
2151,2015-10-05,1008183,CONSTRUCTION
2232,2015-10-05,4000662,CONSTRUCTION
2634,2015-10-05,3000193,CONSTRUCTION
2603,2015-10-05,2100013,CONSTRUCTION
2657,2015-10-05,1037175,ELEVATOR
2556,2015-10-05,1035383,ELEVATOR
2547,2015-10-05,3184580,ELEVATOR
2634,2015-10-05,3000193,CONSTRUCTION
2634,2015-10-05,3000193,CONSTRUCTION
,2015-10-05,2005230,CONSTRUCTION
2387,2015-10-05,3029656,CONSTRUCTION
1904,2015-10-05,4440069,CONSTRUCTION
2639,2015-10-05,1051936,CONSTRUCTION
2634,2015-10-05,3000193,CONSTRUCTION
1952,2015-10-05,1082137,BOILER
2151,2015-10-05,1008183,"QUALITY OF LIFE"
2603,2015-10-05,1005106,CONSTRUCTION
2556,2015-10-05,1038755,ELEVATOR
2634,2015-10-05,3000193,CONSTRUCTION
2634,2015-10-05,3000193,CONSTRUCTION
2647,2015-10-04,3075162,CONSTRUCTION
3483,2015-10-04,3089854,CONSTRUCTION
2555,2015-10-03,3398205,CONSTRUCTION
2625,2015-10-03,3394964,CONSTRUCTION
2550,2015-10-03,3063426,CONSTRUCTION
2555,2015-10-03,3398205,CONSTRUCTION
2271,2015-10-03,1063222,CONSTRUCTION
2550,2015-10-03,3063426,CONSTRUCTION
2614,2015-10-03,3052500,CONSTRUCTION
2245,2015-10-03,1088503,CONSTRUCTION
2565,2015-10-02,2048781,CONSTRUCTION
2565,2015-10-02,2048781,CONSTRUCTION
2555,2015-10-02,1081692,CONSTRUCTION
2584,2015-10-02,2017834,ELEVATOR
2607,2015-10-02,3398355,ELEVATOR
2565,2015-10-02,2048781,CONSTRUCTION
2639,2015-10-02,1000829,CONSTRUCTION
2438,2015-10-02,1079892,CONSTRUCTION
1180,2015-10-02,3399938,ELEVATOR
2565,2015-10-02,2003291,CONSTRUCTION
2555,2015-10-02,1081692,CONSTRUCTION
2565,2015-10-02,2048781,CONSTRUCTION
2625,2015-10-02,2013745,CONSTRUCTION
2565,2015-10-02,2048781,CONSTRUCTION
2584,2015-10-02,2017834,ELEVATOR
2565,2015-10-02,2048781,CONSTRUCTION
2562,2015-10-02,2121023,CONSTRUCTION
2422,2015-10-02,1060634,CONSTRUCTION
2555,2015-10-02,1081692,CONSTRUCTION
2584,2015-10-02,2017834,ELEVATOR
2639,2015-10-02,1000829,CONSTRUCTION
2550,2015-10-02,2012402,CONSTRUCTION
2438,2015-10-02,1079892,PLUMBING
2536,2015-10-02,1081692,"CRANES "
1904,2015-10-01,1030341,CONSTRUCTION
2282,2015-10-01,4002516,CONSTRUCTION
2237,2015-10-01,2116173,CONSTRUCTION
2422,2015-10-01,1065062,CONSTRUCTION
2639,2015-10-01,1007371,CONSTRUCTION
2608,2015-10-01,1020628,CONSTRUCTION
2656,2015-10-01,3054941,CONSTRUCTION
1952,2015-10-01,2015035,BOILER
2422,2015-10-01,1051794,CONSTRUCTION
2548,2015-10-01,1043780,PLUMBING
2639,2015-10-01,1007371,CONSTRUCTION
2574,2015-10-01,1080304,CONSTRUCTION
2255,2015-10-01,1063188,CONSTRUCTION
1733,2015-10-01,3116615,CONSTRUCTION
2420,2015-10-01,2114224,CONSTRUCTION
1952,2015-10-01,2015035,CONSTRUCTION
2570,2015-09-30,3074017,CONSTRUCTION
2570,2015-09-30,3073224,CONSTRUCTION
2302,2015-09-30,1079887,CONSTRUCTION
2570,2015-09-30,3074017,CONSTRUCTION
2492,2015-09-30,1061987,CONSTRUCTION
2584,2015-09-30,2002889,ELEVATOR
2574,2015-09-30,1038899,CONSTRUCTION
2460,2015-09-30,1061221,ELEVATOR
2294,2015-09-30,3074017,CONSTRUCTION
2492,2015-09-30,1061379,BOILER
1751,2015-09-30,3074017,ELECTRICAL
2392,2015-09-30,1061866,ELEVATOR
2570,2015-09-30,3073224,CONSTRUCTION
2657,2015-09-30,1080269,ELEVATOR
2570,2015-09-30,3074017,CONSTRUCTION
2547,2015-09-30,3034160,ELEVATOR
2570,2015-09-30,3074017,CONSTRUCTION
2492,2015-09-30,1061987,BOILER
2657,2015-09-30,1080269,ELEVATOR
1751,2015-09-30,3073224,ELECTRICAL
2542,2015-09-30,1061455,ELEVATOR
2574,2015-09-30,1038899,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
2555,2015-09-29,3413929,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
2402,2015-09-29,3000010,CONSTRUCTION
1845,2015-09-29,3344031,CONSTRUCTION
2543,2015-09-29,3324663,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
2283,2015-09-29,3072729,CONSTRUCTION
1845,2015-09-29,3344031,CONSTRUCTION
2555,2015-09-29,3413929,CONSTRUCTION
1983,2015-09-29,1014430,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
1244,2015-09-29,2002753,ELECTRICAL
1334,2015-09-29,3245127,ELEVATOR
2548,2015-09-29,2097466,ELECTRICAL
1776,2015-09-29,3162776,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
1983,2015-09-29,1014948,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
2402,2015-09-29,3000010,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
1244,2015-09-29,2002753,ELECTRICAL
2288,2015-09-29,1034516,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
2555,2015-09-29,3413929,CONSTRUCTION
2547,2015-09-29,3055968,ELEVATOR
1987,2015-09-29,3045914,CONSTRUCTION
2402,2015-09-29,3000010,CONSTRUCTION
2607,2015-09-29,1063813,ELEVATOR
2543,2015-09-29,3324663,CONSTRUCTION
2595,2015-09-29,1005081,CONSTRUCTION
1773,2015-09-29,3162776,CONSTRUCTION
2574,2015-09-29,3329825,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
2402,2015-09-29,3000010,CONSTRUCTION
1244,2015-09-29,2002753,ELECTRICAL
1244,2015-09-29,2002753,ELECTRICAL
1334,2015-09-29,3245127,ELEVATOR
2607,2015-09-29,1079908,ELEVATOR
2595,2015-09-29,1005081,CONSTRUCTION
2639,2015-09-28,1038613,CONSTRUCTION
2639,2015-09-28,1084009,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2555,2015-09-28,3413944,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2288,2015-09-28,1080304,CONSTRUCTION
2288,2015-09-28,1812040,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
1244,2015-09-28,1045808,ELECTRICAL
2274,2015-09-28,2084561,ELEVATOR
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2555,2015-09-28,3413944,CONSTRUCTION
2639,2015-09-28,1051436,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2647,2015-09-28,4297966,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2647,2015-09-28,4459305,CONSTRUCTION
2639,2015-09-28,1084009,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2555,2015-09-28,3413944,CONSTRUCTION
2647,2015-09-28,4297966,CONSTRUCTION
2288,2015-09-28,1080304,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2555,2015-09-28,3413944,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2288,2015-09-28,1812040,CONSTRUCTION
2365,2015-09-28,3418187,CONSTRUCTION
2460,2015-09-28,1079813,ELEVATOR
2584,2015-09-28,2015522,ELEVATOR
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2639,2015-09-28,1051436,CONSTRUCTION
2232,2015-09-28,1009747,CONSTRUCTION
2647,2015-09-28,4297966,CONSTRUCTION
2288,2015-09-28,1080304,CONSTRUCTION
2542,2015-09-28,1063453,ELEVATOR
2492,2015-09-26,2114453,BOILER
2420,2015-09-26,1051936,CONSTRUCTION
2574,2015-09-26,3009068,CONSTRUCTION
2574,2015-09-26,3020567,CONSTRUCTION
2282,2015-09-25,3180185,CONSTRUCTION
2427,2015-09-25,1089797,CONSTRUCTION
0235,2015-09-25,1026646,CONSTRUCTION
2237,2015-09-25,4182252,CONSTRUCTION
2449,2015-09-25,3124349,CONSTRUCTION
2427,2015-09-25,1089797,CONSTRUCTION
2237,2015-09-25,4182252,CONSTRUCTION
2619,2015-09-25,2127019,CONSTRUCTION
1739,2015-09-25,1082600,ELEVATOR
2460,2015-09-25,1074257,ELEVATOR
1999,2015-09-24,2006278,ELEVATOR
2358,2015-09-24,3116640,ELEVATOR
2358,2015-09-24,3100709,ELEVATOR
2365,2015-09-23,3414036,CONSTRUCTION
2549,2015-09-23,3052714,CONSTRUCTION
2411,2015-09-23,4459306,CONSTRUCTION
1514,2015-09-23,2071921,ELEVATOR
2547,2015-09-23,3396954,ELEVATOR
2358,2015-09-23,3099098,ELEVATOR
2460,2015-09-23,1059703,ELEVATOR
2552,2015-09-23,2007635,CONSTRUCTION
2549,2015-09-23,3052493,CONSTRUCTION
2365,2015-09-23,3414036,CONSTRUCTION
2655,2015-09-23,3399250,CONSTRUCTION
2411,2015-09-23,4459305,CONSTRUCTION
1244,2015-09-23,1062442,ELECTRICAL
2547,2015-09-23,3396954,CONSTRUCTION
2632,2015-09-23,2002901,CONSTRUCTION
2608,2015-09-23,1049819,CONSTRUCTION
2547,2015-09-23,3196058,ELEVATOR
1771,2015-09-23,3102521,CONSTRUCTION
2276,2015-09-23,3143012,ELECTRICAL
2552,2015-09-23,1057518,CONSTRUCTION
2655,2015-09-23,3399250,CONSTRUCTION
2632,2015-09-23,2002901,CONSTRUCTION
2365,2015-09-23,3414036,CONSTRUCTION
2549,2015-09-23,3052714,CONSTRUCTION
2547,2015-09-23,3396954,CONSTRUCTION
2358,2015-09-23,3099098,ELEVATOR
2608,2015-09-23,1049819,CONSTRUCTION
2411,2015-09-23,4312847,CONSTRUCTION
2547,2015-09-23,3196057,ELEVATOR
2655,2015-09-23,3399250,CONSTRUCTION
2509,2015-09-23,1071616,ELEVATOR
2365,2015-09-23,3414036,CONSTRUCTION
2608,2015-09-23,1049819,CONSTRUCTION
2552,2015-09-23,2007635,CONSTRUCTION
2232,2015-09-23,1089717,CONSTRUCTION
1760,2015-09-23,3102521,CONSTRUCTION
2549,2015-09-23,3052493,CONSTRUCTION
2584,2015-09-23,2018224,ELEVATOR
2365,2015-09-23,3414036,CONSTRUCTION
2655,2015-09-23,3399250,CONSTRUCTION
2365,2015-09-23,3414036,CONSTRUCTION
1244,2015-09-23,1062442,ELECTRICAL
2547,2015-09-23,3396954,CONSTRUCTION
2632,2015-09-23,2002901,CONSTRUCTION
2608,2015-09-23,1049819,CONSTRUCTION
2411,2015-09-23,4536731,CONSTRUCTION
2232,2015-09-23,1089717,CONSTRUCTION
1760,2015-09-23,3245034,CONSTRUCTION
2552,2015-09-23,1057518,CONSTRUCTION
2655,2015-09-23,3399250,CONSTRUCTION
2632,2015-09-23,2002901,CONSTRUCTION
2282,2015-09-22,2048776,CONSTRUCTION
2603,2015-09-22,1059855,CONSTRUCTION
2565,2015-09-22,1083921,CONSTRUCTION
2651,2015-09-22,3003098,CONSTRUCTION
1514,2015-09-22,2100013,ELEVATOR
2565,2015-09-22,1059317,CONSTRUCTION
2294,2015-09-22,2017949,PLUMBING
2283,2015-09-22,1064990,CONSTRUCTION
2460,2015-09-22,1086216,ELEVATOR
2565,2015-09-22,1083921,CONSTRUCTION
2294,2015-09-22,2017949,CONSTRUCTION
1334,2015-09-22,3127912,ELEVATOR
1983,2015-09-22,1007713,CONSTRUCTION
2282,2015-09-22,2005215,CONSTRUCTION
2565,2015-09-22,1083921,CONSTRUCTION
2565,2015-09-22,1059317,CONSTRUCTION
2298,2015-09-22,2114611,CONSTRUCTION
2294,2015-09-22,2017949,CONSTRUCTION
9KDX,2015-09-21,1080357,CONSTRUCTION
9KDX,2015-09-21,2093852,CONSTRUCTION
9CRX,2015-09-21,3110191,"LOCAL LAW"
9KDX,2015-09-21,2095387,CONSTRUCTION
9CRX,2015-09-21,2004300,"LOCAL LAW"
9KDX,2015-09-21,2096777,CONSTRUCTION
9KDX,2015-09-21,1085115,CONSTRUCTION
9CRX,2015-09-21,1087342,"LOCAL LAW"
9CRX,2015-09-21,3086212,"LOCAL LAW"
9KDX,2015-09-21,1087075,CONSTRUCTION
9KDX,2015-09-21,1044696,CONSTRUCTION
9KDX,2015-09-21,2096045,CONSTRUCTION
9KDX,2015-09-21,1050233,CONSTRUCTION
9KDX,2015-09-21,2100966,CONSTRUCTION
9CRX,2015-09-21,4043826,"LOCAL LAW"
9KDX,2015-09-21,2097467,CONSTRUCTION
9KDX,2015-09-21,1007941,CONSTRUCTION
9CRX,2015-09-21,1083678,"LOCAL LAW"
9KDX,2015-09-21,1077366,CONSTRUCTION
9KDX,2015-09-21,2095397,CONSTRUCTION
9KDX,2015-09-21,1084914,CONSTRUCTION
1244,2015-09-21,1064938,ELECTRICAL
9CRX,2015-09-21,3331321,"LOCAL LAW"
9CRX,2015-09-21,2027476,"LOCAL LAW"
9KDX,2015-09-21,3335877,CONSTRUCTION
9CRX,2015-09-21,4065248,"LOCAL LAW"
9KDX,2015-09-21,1022634,CONSTRUCTION
9KDX,2015-09-21,2095386,CONSTRUCTION
9KDX,2015-09-21,1017134,CONSTRUCTION
9KDX,2015-09-21,3338519,CONSTRUCTION
9KDX,2015-09-21,1040900,CONSTRUCTION
9KDX,2015-09-21,1028816,CONSTRUCTION
9CRX,2015-09-21,3110168,"LOCAL LAW"
9KDX,2015-09-21,3000259,CONSTRUCTION
9CRX,2015-09-21,2000039,"LOCAL LAW"
9KDX,2015-09-21,1015611,CONSTRUCTION
9KDX,2015-09-21,1080455,CONSTRUCTION
9CRX,2015-09-21,2009077,"LOCAL LAW"
1244,2015-09-21,1063020,ELECTRICAL
9KDX,2015-09-21,1087829,CONSTRUCTION
9KDX,2015-09-21,1030095,CONSTRUCTION
9KDX,2015-09-21,1080773,CONSTRUCTION
9CRX,2015-09-21,2011053,"LOCAL LAW"
9KDX,2015-09-21,1040765,CONSTRUCTION
9KDX,2015-09-21,4210594,CONSTRUCTION
9KDX,2015-09-21,2095398,CONSTRUCTION
9KDX,2015-09-21,2096810,CONSTRUCTION
9CRX,2015-09-21,4029662,"LOCAL LAW"
9CRX,2015-09-21,4029670,"LOCAL LAW"
9CRX,2015-09-21,1082137,"LOCAL LAW"
9CRX,2015-09-21,1080667,"LOCAL LAW"
