comp_disp_inspection_by,comp_disp_date,nyc_BIN,location
2669,2016-12-14,1034851,"40.7632133,-73.9771106"
2758,2016-12-14,1063438,"40.8458276,-73.9423718"
2758,2016-12-14,1064736,"40.8643100,-73.9199560"
2703,2016-12-14,1032587,"40.7933424,-73.9704493"
1846,2016-12-13,5025753,"40.6325216,-74.1376340"
2713,2016-12-13,4147000,"40.7278652,-73.8109137"
2713,2016-12-13,4141901,
2556,2016-12-13,4141901,
2556,2016-12-13,4141901,
2781,2016-12-13,4534020,"0.0000000,0.0000000"
2748,2016-12-13,4303819,"40.5819821,-73.8260085"
2779,2016-12-13,3335619,"40.7193814,-73.9546797"
2779,2016-12-13,3061593,"40.7215630,-73.9587520"
2752,2016-12-13,3030702,"40.6752252,-73.9499523"
2714,2016-12-13,3000704,"40.6873556,-73.9839052"
2559,2016-12-13,3337264,"40.5866117,-73.9842773"
2610,2016-12-13,3247881,"40.5851860,-73.9345010"
2610,2016-12-13,3247881,"40.5852448,-73.9344683"
2556,2016-12-13,3337264,"40.5866117,-73.9842773"
686,2016-12-13,3321876,"40.6877649,-73.9669866"
686,2016-12-13,3321876,"40.6871201,-73.9672797"
686,2016-12-13,3321876,"40.6872272,-73.9669644"
686,2016-12-13,3030191,"40.6769580,-73.9411770"
2276,2016-12-13,3048360,"40.6989210,-73.9464490"
2767,2016-12-13,3209967,"40.6227006,-73.9387756"
2767,2016-12-13,3035118,"40.6631670,-73.9458800"
2767,2016-12-13,3035118,"40.6631670,-73.9458800"
2787,2016-12-13,3120821,"40.6369460,-73.9529750"
2767,2016-12-13,3035102,"40.6629129,-73.9478052"
2679,2016-12-13,3032877,"40.6698860,-73.9567460"
2679,2016-12-13,3032877,"40.6698856,-73.9567779"
2679,2016-12-13,3032877,"40.6698856,-73.9567779"
2556,2016-12-13,3035102,"40.6629129,-73.9478052"
2663,2016-12-13,3116226,"40.6548050,-73.9559610"
2663,2016-12-13,3029269,"40.6742000,-73.9583920"
2663,2016-12-13,3255315,"40.6705311,-73.9267570"
2559,2016-12-13,3337329,"40.6315250,-73.9431330"
2725,2016-12-13,3064397,"40.7314590,-73.9584590"
2654,2016-12-13,3337264,"40.5866117,-73.9842773"
2608,2016-12-13,3094934,"40.6736800,-73.8761260"
1773,2016-12-13,3181829,"40.6112720,-73.9593970"
2456,2016-12-13,3049669,"40.6917195,-73.9428948"
2761,2016-12-13,2049415,"40.8562820,-73.8652369"
338,2016-12-13,2042479,"40.8402830,-73.8741630"
2282,2016-12-13,2042479,"40.8402830,-73.8741630"
2694,2016-12-13,2026282,"40.8328990,-73.8570840"
2584,2016-12-13,2010236,"40.8335910,-73.8955260"
2408,2016-12-13,2011066,"40.8604730,-73.8935180"
2556,2016-12-13,2010236,"40.8335910,-73.8955260"
2374,2016-12-13,2027509,"40.8329410,-73.8758620"
1780,2016-12-13,2006246,"40.8234610,-73.8878850"
2516,2016-12-13,2002742,"40.8323390,-73.9178958"
2732,2016-12-13,2002742,"40.8323390,-73.9178958"
2516,2016-12-13,2002742,"40.8323390,-73.9178958"
2565,2016-12-13,1064114,"40.8577170,-73.9296470"
2633,2016-12-13,1001134,"40.7070080,-74.0055919"
1795,2016-12-13,1063821,"40.8538810,-73.9296600"
338,2016-12-13,1062082,"40.8287620,-73.9475070"
2374,2016-12-13,1080547,"40.8690043,-73.9229662"
1795,2016-12-13,1063448,"40.8478780,-73.9408540"
2715,2016-12-13,1034179,"40.7949420,-73.9751850"
2783,2016-12-13,1083631,"40.7479447,-73.9855895"
2602,2016-12-13,1063536,"40.8452530,-73.9375320"
2715,2016-12-13,1060085,"40.8189710,-73.9400400"
2715,2016-12-13,1061866,"40.8244100,-73.9502700"
2556,2016-12-13,1061866,"40.8244100,-73.9502700"
2369,2016-12-13,1057831,"40.8078585,-73.9463930"
2669,2016-12-13,1077625,"40.7225745,-73.9883841"
2271,2016-12-13,1011884,"40.7354070,-74.0062950"
2271,2016-12-13,1011884,"40.7354070,-74.0062950"
2620,2016-12-13,1046274,"40.7675092,-73.9528696"
1734,2016-12-13,1013313,"40.7447019,-73.9997370"
2777,2016-12-12,4114712,
2556,2016-12-12,4114712,
2556,2016-12-12,4114712,
1913,2016-12-12,4308413,"40.7864616,-73.8360667"
2657,2016-12-12,4029662,"40.7512710,-73.8869430"
2789,2016-12-12,4037317,"40.7434290,-73.8825890"
2232,2016-12-12,4075086,"40.7247254,-73.8548893"
2657,2016-12-12,4035839,"40.7519640,-73.8804370"
2531,2016-12-12,3006389,"40.6812460,-73.9812240"
2775,2016-12-12,3321875,"40.6877084,-73.9673964"
2742,2016-12-12,3197677,"40.6031051,-73.9421833"
2741,2016-12-12,3059181,"40.6870085,-73.9778834"
2741,2016-12-12,3059181,"40.6870085,-73.9778834"
2741,2016-12-12,3331321,"40.7039491,-73.9628325"
2741,2016-12-12,3059181,"40.6870085,-73.9778834"
2741,2016-12-12,3059181,"40.6870085,-73.9778834"
2742,2016-12-12,3029720,"40.6673466,-73.9603314"
2556,2016-12-12,3029720,"40.6673466,-73.9603314"
2687,2016-12-12,3215705,
2556,2016-12-12,3029720,"40.6673466,-73.9603314"
2741,2016-12-12,3388502,"40.7022790,-73.9615425"
2663,2016-12-12,3327323,"40.6380719,-73.9538446"
2765,2016-12-12,3056589,"40.6857440,-73.9562450"
2765,2016-12-12,3394436,"40.6888370,-73.9552970"
1773,2016-12-12,3049519,"40.6919920,-73.9480190"
1773,2016-12-12,3037548,"40.6684000,-73.9322940"
2685,2016-12-12,3041261,"40.6806130,-73.9165151"
338,2016-12-12,2049403,"0.0000000,0.0000000"
1795,2016-12-12,2013749,"40.8544747,-73.9022070"
2707,2016-12-12,2001931,"40.8259390,-73.9171630"
2761,2016-12-12,2015315,"40.8713320,-73.8985210"
2556,2016-12-12,2015315,"40.8713320,-73.8985210"
2556,2016-12-12,2015315,"40.8713320,-73.8985210"
2556,2016-12-12,2015315,"40.8713320,-73.8985210"
2556,2016-12-12,2015315,"40.8713320,-73.8985210"
2512,2016-12-12,2083560,"40.8819214,-73.9041534"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2412,2016-12-12,2117335,"40.8525610,-73.8395354"
2689,2016-12-12,2002796,"40.8264460,-73.9225826"
2689,2016-12-12,2002796,"40.8264752,-73.9223875"
2556,2016-12-12,2002796,"40.8264460,-73.9225826"
2556,2016-12-12,2002796,"40.8264752,-73.9223875"
2713,2016-12-12,2009012,"40.8496560,-73.9178220"
2713,2016-12-12,2008878,"40.8489910,-73.9217720"
2761,2016-12-12,2004300,"40.8305470,-73.9026070"
1760,2016-12-12,2014089,"40.8595042,-73.9022369"
2713,2016-12-12,2009173,"40.8469600,-73.9238640"
2666,2016-12-12,2114883,"40.8517964,-73.9025518"
1760,2016-12-12,2013522,"40.8511720,-73.9007130"
2713,2016-12-12,2008926,"40.8502299,-73.9198583"
1760,2016-12-12,2014580,"40.8577860,-73.9088660"
2516,2016-12-12,2010511,"40.8352560,-73.8897870"
1760,2016-12-12,2013824,"40.8633694,-73.8968313"
1795,2016-12-12,1062082,"40.8287620,-73.9475070"
1760,2016-12-12,1044182,"40.7738761,-73.9567403"
1760,2016-12-12,1059446,"40.8158627,-73.9475904"
1244,2016-12-12,1062984,"40.8395331,-73.9375694"
2715,2016-12-12,1018055,"40.7398072,-73.9840564"
2715,2016-12-12,1059942,"40.8196407,-73.9569314"
1795,2016-12-12,1017120,"40.7490650,-73.9833940"
2703,2016-12-12,1063633,"40.8479650,-73.9339900"
2703,2016-12-12,1064073,"40.8569520,-73.9290120"
2703,2016-12-12,1063042,"40.8422650,-73.9374850"
2703,2016-12-12,1063952,"40.8510280,-73.9335119"
723,2016-12-11,4050967,"40.7275528,-73.8541840"
723,2016-12-11,2092720,"40.8233751,-73.8769977"
2608,2016-12-11,1064073,"40.8569520,-73.9290120"
2608,2016-12-11,1059446,"40.8158627,-73.9475904"
723,2016-12-11,1059942,"40.8196407,-73.9569314"
1760,2016-12-11,1021923,"40.7472394,-73.9724247"
2608,2016-12-11,1080548,"40.8690614,-73.9227908"
474,2016-12-11,1015967,"40.7510560,-73.9842740"
474,2016-12-11,1015952,"40.7512445,-73.9853757"
474,2016-12-11,1080775,"40.7444291,-73.9857968"
474,2016-12-11,1015921,"40.7514061,-73.9857264"
2669,2016-12-11,1063544,"40.8471400,-73.9360389"
474,2016-12-11,1015524,"40.7414407,-73.9927584"
474,2016-12-11,1017906,"40.7377223,-73.9877408"
2632,2016-12-10,4050967,"40.7275528,-73.8541840"
2381,2016-12-10,3335182,"40.6980502,-73.9682440"
2610,2016-12-10,3323534,"40.6393640,-73.9475010"
2799,2016-12-10,3062681,"40.7129065,-73.9569228"
2799,2016-12-10,3062681,"40.7129065,-73.9569228"
2803,2016-12-10,3329825,"40.6931226,-73.9620085"
235,2016-12-10,1014255,"40.7480386,-73.9947172"
235,2016-12-10,1012538,"40.7417779,-74.0057950"
2669,2016-12-10,1063351,"40.8366726,-73.9437083"
2646,2016-12-10,1032631,"40.7835499,-73.9788741"
2703,2016-12-10,1026508,"40.7621701,-73.9921840"
2669,2016-12-10,1020570,"40.7369730,-73.9802240"
2703,2016-12-10,1026508,"40.7621701,-73.9921840"
2669,2016-12-10,1019647,"40.7375811,-73.9827292"
2669,2016-12-10,1019647,"40.7375811,-73.9827292"
2669,2016-12-10,1062575,"40.8354329,-73.9393893"
2669,2016-12-10,1044388,"40.7634740,-73.9618400"
2669,2016-12-10,1063363,"40.8379065,-73.9425767"
2283,2016-12-09,4449512,"40.7529386,-73.8727051"
2777,2016-12-09,4006909,"40.7673760,-73.9240090"
2789,2016-12-09,4028767,"40.7534599,-73.8901910"
2741,2016-12-09,4028767,"40.7534599,-73.8901910"
2756,2016-12-09,4448555,"40.7438738,-73.9177698"
2741,2016-12-09,4028767,"40.7534599,-73.8901910"
2741,2016-12-09,4028767,"40.7534599,-73.8901910"
2745,2016-12-09,4074614,"40.7230953,-73.8575422"
2756,2016-12-09,4448555,"40.7438738,-73.9177698"
2284,2016-12-09,4082570,"40.7018073,-73.9086658"
437,2016-12-09,4048752,"40.7443730,-73.8601850"
2745,2016-12-09,4082681,"40.7027870,-73.9056740"
2514,2016-12-09,3335182,"40.6980502,-73.9682440"
2619,2016-12-09,3418352,"40.6894310,-74.0002669"
2610,2016-12-09,3033788,"40.6673430,-73.9570670"
2610,2016-12-09,3331321,"40.7039491,-73.9628325"
2276,2016-12-09,3397861,"40.6906056,-73.9826683"
686,2016-12-09,3049696,"40.6924048,-73.9409981"
2556,2016-12-09,3339183,"40.5735399,-73.9930026"
2342,2016-12-09,3061307,"40.7037600,-73.9493720"
2412,2016-12-09,3005386,"40.6786420,-73.9996110"
2547,2016-12-09,3339183,"40.5735399,-73.9930026"
2342,2016-12-09,3061307,"40.7037600,-73.9493720"
2530,2016-12-09,3061307,"40.7037600,-73.9493720"
2342,2016-12-09,3061307,"40.7037600,-73.9493720"
2787,2016-12-09,3028315,"40.6763100,-73.9565830"
2654,2016-12-09,3061873,"40.7199880,-73.9608263"
2787,2016-12-09,3245059,"40.5757700,-73.9646090"
2687,2016-12-09,3035184,"40.6637550,-73.9430820"
2687,2016-12-09,3035375,"40.6617190,-73.9518960"
2654,2016-12-09,3061873,"40.7199880,-73.9608263"
2787,2016-12-09,3101145,"40.6577329,-73.9229046"
2787,2016-12-09,3030734,"40.6754780,-73.9467750"
2767,2016-12-09,3108078,"40.6532340,-73.9481340"
2685,2016-12-09,3196064,"40.5860259,-73.9670680"
1771,2016-12-09,3032086,"40.6713680,-73.9401360"
2787,2016-12-09,3030845,"40.6749450,-73.9396780"
2817,2016-12-09,3098471,"40.6686720,-73.8762660"
2680,2016-12-09,3181829,"40.6112720,-73.9593970"
2685,2016-12-09,3116957,"0.0000000,0.0000000"
2680,2016-12-09,3117582,"40.6458390,-73.9626740"
1795,2016-12-09,2011066,"40.8604730,-73.8935180"
1795,2016-12-09,2803723,"40.8080532,-73.9131997"
2666,2016-12-09,2007890,"40.8467210,-73.9094845"
1987,2016-12-09,2013174,"40.8448311,-73.8814933"
1987,2016-12-09,2013174,"40.8450343,-73.8814733"
2556,2016-12-09,2003556,"40.8425220,-73.9252750"
2565,2016-12-09,2091858,
2761,2016-12-09,2013885,"40.8587459,-73.9011390"
2562,2016-12-09,2803723,"40.8080532,-73.9131997"
2562,2016-12-09,2803723,"40.8080532,-73.9131997"
2761,2016-12-09,2003556,"40.8425220,-73.9252750"
2556,2016-12-09,2003556,"40.8425220,-73.9252750"
2761,2016-12-09,2003313,"40.8386101,-73.9252726"
2556,2016-12-09,2003313,"40.8386101,-73.9252726"
2556,2016-12-09,2013885,"40.8587459,-73.9011390"
2412,2016-12-09,2084151,"40.8859104,-73.9097872"
2713,2016-12-09,2007873,"40.8444864,-73.9095710"
2741,2016-12-09,2113353,"40.8223160,-73.8908530"
2556,2016-12-09,2013885,"40.8587459,-73.9011390"
1760,2016-12-09,2013824,"40.8633694,-73.8968313"
2741,2016-12-09,2007873,"40.8444864,-73.9095710"
1760,2016-12-09,2018006,"40.8760465,-73.8808166"
1760,2016-12-09,2088325,"40.8606397,-73.8902283"
1760,2016-12-09,2016585,"40.8684250,-73.8840430"
2695,2016-12-09,1063536,"40.8452530,-73.9375320"
1760,2016-12-09,1031728,"40.7915634,-73.9651592"
1710,2016-12-09,1002831,"40.7228053,-74.0112599"
1710,2016-12-09,1002831,"40.7227406,-74.0111976"
2632,2016-12-09,1038770,
2600,2016-12-09,1009761,"40.7300480,-74.0052699"
2369,2016-12-09,1048068,"40.7801779,-73.9536517"
2369,2016-12-09,1048068,"40.7801779,-73.9536517"
2657,2016-12-09,1035053,"40.7629016,-73.9745562"
2783,2016-12-09,1001115,"40.7081429,-74.0068413"
2783,2016-12-09,1001115,"40.7081429,-74.0068413"
2282,2016-12-09,1047961,
2783,2016-12-09,1001115,"40.7081429,-74.0068413"
2783,2016-12-09,1001115,"40.7081429,-74.0068413"
1760,2016-12-09,1087705,"40.7757218,-73.9895374"
2765,2016-12-09,1077854,"40.7792471,-73.9532219"
2556,2016-12-09,1077854,"40.7792471,-73.9532219"
2565,2016-12-09,1063729,"40.8514080,-73.9300150"
2646,2016-12-09,1035425,"40.7567100,-73.9773500"
2288,2016-12-09,1007930,"40.7243310,-73.9962780"
2765,2016-12-09,1046849,"40.7810947,-73.9589640"
2600,2016-12-09,1029778,"40.7775623,-73.9815947"
2554,2016-12-09,1077923,"40.7331791,-73.9981197"
2554,2016-12-09,1080686,"40.7434240,-73.9903180"
2788,2016-12-09,1079920,"40.8474271,-73.9351415"
2669,2016-12-09,1001973,"40.7180680,-74.0061335"
2720,2016-12-09,1063496,"0.0000000,0.0000000"
2591,2016-12-09,1031332,"40.7852980,-73.9720670"
2369,2016-12-08,4856065,"40.7442903,-73.9298614"
2686,2016-12-08,4035147,"40.7550050,-73.8849640"
2232,2016-12-08,4075086,"40.7247254,-73.8548893"
2232,2016-12-08,4075086,"40.7247254,-73.8548893"
2232,2016-12-08,4075086,"40.7247254,-73.8548893"
2232,2016-12-08,4075086,"40.7247254,-73.8548893"
2658,2016-12-08,4210316,"40.7104690,-73.7879150"
2550,2016-12-08,3067451,"40.7244750,-73.9383160"
1252,2016-12-08,3067536,"40.7216802,-73.9480152"
2723,2016-12-08,3245725,
1252,2016-12-08,3393247,"40.6751370,-73.9432150"
1252,2016-12-08,3071476,"40.7043953,-73.9366538"
2399,2016-12-08,3038503,"40.6633329,-73.9345140"
2369,2016-12-08,3140488,"40.6281570,-73.9938930"
2676,2016-12-08,3325183,"40.6793793,-73.9308665"
2676,2016-12-08,3325183,"40.6802023,-73.9304424"
2676,2016-12-08,3032934,"40.6692290,-73.9491989"
2676,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3325183,"40.6793793,-73.9308665"
2556,2016-12-08,3325183,"40.6802023,-73.9304424"
2556,2016-12-08,3325183,"40.6793793,-73.9308665"
2556,2016-12-08,3325183,"40.6802023,-73.9304424"
2722,2016-12-08,3339210,"40.6921291,-73.9621330"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3032934,"40.6692290,-73.9491989"
2556,2016-12-08,3325183,"40.6793793,-73.9308665"
2556,2016-12-08,3325183,"40.6802023,-73.9304424"
2556,2016-12-08,3116678,"40.6536853,-73.9516805"
2676,2016-12-08,3116678,"40.6536853,-73.9516805"
2556,2016-12-08,3116678,"40.6536853,-73.9516805"
2556,2016-12-08,3116678,"40.6536853,-73.9516805"
2556,2016-12-08,3325183,"40.6793793,-73.9308665"
2556,2016-12-08,3325183,"40.6802023,-73.9304424"
2554,2016-12-08,3046364,"40.6830460,-73.9367430"
2270,2016-12-08,3052763,"40.6827812,-73.9439592"
2358,2016-12-08,3116652,"40.6535800,-73.9537960"
2188,2016-12-08,3350420,
2251,2016-12-08,3182894,"40.6067890,-73.9591540"
2680,2016-12-08,3029351,"40.6733320,-73.9675570"
2722,2016-12-08,3120821,"40.6369460,-73.9529750"
2472,2016-12-08,2013174,"40.8448311,-73.8814933"
2472,2016-12-08,2013174,"40.8450343,-73.8814733"
1795,2016-12-08,2013749,"40.8544747,-73.9022070"
2679,2016-12-08,2005359,"40.8213310,-73.8972330"
2713,2016-12-08,2006227,"40.8237660,-73.8882700"
2713,2016-12-08,2117667,"40.8412350,-73.9210430"
2543,2016-12-08,2027476,"40.8331026,-73.8766301"
2543,2016-12-08,2002740,"40.8319560,-73.9184870"
2412,2016-12-08,2103850,"40.8693300,-73.8263908"
2412,2016-12-08,2103850,"40.8692420,-73.8248586"
2412,2016-12-08,2097466,"40.8704537,-73.8291111"
2543,2016-12-08,2010934,"40.8352620,-73.8844590"
2713,2016-12-08,2113353,"40.8223160,-73.8908530"
1803,2016-12-08,2002789,"40.8240250,-73.9237179"
1760,2016-12-08,2012485,"40.8538620,-73.8862879"
2543,2016-12-08,2027476,"40.8331026,-73.8766301"
2713,2016-12-08,2093937,"40.8225494,-73.8930549"
2412,2016-12-08,2083249,"40.8784895,-73.9175169"
2556,2016-12-08,2006227,"40.8237660,-73.8882700"
2556,2016-12-08,2006227,"40.8237660,-73.8882700"
2713,2016-12-08,2120352,"40.8274524,-73.8948128"
2556,2016-12-08,2006227,"40.8237660,-73.8882700"
2713,2016-12-08,2008118,"40.8412280,-73.9143890"
2554,2016-12-08,2000362,"40.8110530,-73.9210849"
2732,2016-12-08,2073699,"40.8380830,-73.8347069"
2595,2016-12-08,1007371,"40.7252650,-74.0038740"
2595,2016-12-08,1051226,"40.7745740,-73.9466190"
2781,2016-12-08,1022709,"40.7603820,-73.9807666"
2267,2016-12-08,1022709,"40.7603820,-73.9807666"
1795,2016-12-08,1062984,"40.8395331,-73.9375694"
1795,2016-12-08,1002640,"40.7178360,-73.9976690"
2783,2016-12-08,1001115,"40.7081429,-74.0068413"
2783,2016-12-08,1001115,"40.7081429,-74.0068413"
2619,2016-12-08,1005394,"40.7221447,-73.9879693"
2657,2016-12-08,1029778,"40.7775623,-73.9815947"
2556,2016-12-08,1029778,"40.7775623,-73.9815947"
2351,2016-12-08,1007197,"40.7219900,-73.9968670"
2765,2016-12-08,1056409,"40.7961699,-73.9701631"
2556,2016-12-08,1029778,"40.7775623,-73.9815947"
2715,2016-12-08,1054487,"40.8047803,-73.9368580"
2543,2016-12-08,1031993,"40.7838458,-73.9762252"
2741,2016-12-08,1054487,"40.8047803,-73.9368580"
2669,2016-12-08,1005991,"40.7298220,-73.9817090"
2741,2016-12-08,1054487,"40.8047803,-73.9368580"
2783,2016-12-08,1001115,"40.7081429,-74.0068413"
2783,2016-12-08,1001115,"40.7081429,-74.0068413"
2715,2016-12-08,1054347,"40.8003060,-73.9407410"
2543,2016-12-08,1031993,"40.7838458,-73.9762252"
2351,2016-12-08,1083373,"40.7105393,-74.0169904"
2351,2016-12-08,1083373,"40.7105030,-74.0166198"
2783,2016-12-08,1087256,"40.7262359,-74.0005261"
2758,2016-12-08,1018055,"40.7398072,-73.9840564"
2294,2016-12-08,1081498,"40.8504393,-73.9352870"
2351,2016-12-08,1062449,"40.8298700,-73.9483382"
2758,2016-12-08,1062331,"0.0000000,0.0000000"
2218,2016-12-08,1089782,"40.7598359,-73.9887414"
2651,2016-12-07,4088138,"40.7041649,-73.8940905"
2688,2016-12-07,4052811,"40.7148382,-73.8310864"
2777,2016-12-07,4008606,"40.7668237,-73.9199862"
2658,2016-12-07,4444449,"40.7391034,-73.7579044"
2789,2016-12-07,4037501,"40.7431630,-73.8815470"
2556,2016-12-07,4037501,"40.7431630,-73.8815470"
2556,2016-12-07,4037501,"40.7431630,-73.8815470"
2746,2016-12-07,4305046,
2751,2016-12-07,4234837,"0.0000000,0.0000000"
235,2016-12-07,4036162,"40.7526419,-73.8733419"
2608,2016-12-07,4001971,"40.7416480,-73.9213420"
2789,2016-12-07,4443725,"40.7815280,-73.7800010"
2531,2016-12-07,3338078,"40.6852189,-73.9298110"
1760,2016-12-07,3323534,"40.6393640,-73.9475010"
2714,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2559,2016-12-07,3115529,"40.6575476,-73.9576893"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2556,2016-12-07,3182894,"40.6067890,-73.9591540"
2531,2016-12-07,3338078,"40.6852189,-73.9298110"
2727,2016-12-07,3038417,"40.6640350,-73.9303890"
2727,2016-12-07,3038417,"40.6640350,-73.9303890"
1733,2016-12-07,3038417,"40.6640350,-73.9303890"
1845,2016-12-07,3196594,"40.5760770,-73.9709720"
2742,2016-12-07,3398683,
2556,2016-12-07,3398683,
2817,2016-12-07,3076413,"40.6907939,-73.9207635"
2685,2016-12-07,3337264,"40.5866117,-73.9842773"
2817,2016-12-07,3324006,"40.6648080,-73.8791094"
1244,2016-12-07,2002705,"40.8272797,-73.9203608"
2676,2016-12-07,2003509,"40.8378630,-73.9268869"
1961,2016-12-07,2006019,"40.8240110,-73.8914590"
2676,2016-12-07,2007822,"40.8407118,-73.9099494"
2720,2016-12-07,2015211,"40.8708200,-73.9051260"
2676,2016-12-07,2003556,"40.8425220,-73.9252750"
2732,2016-12-07,2011941,"40.8584320,-73.8866580"
2703,2016-12-07,2007879,"40.8473619,-73.9100150"
1961,2016-12-07,2007879,"40.8473619,-73.9100150"
2703,2016-12-07,2015299,"40.8704595,-73.8995387"
1961,2016-12-07,2015299,"40.8704595,-73.8995387"
2565,2016-12-07,1063185,"40.8465306,-73.9335728"
1795,2016-12-07,1059942,"40.8196407,-73.9569314"
2689,2016-12-07,1015190,"40.7491500,-73.9892730"
2801,2016-12-07,1022693,"40.7592574,-73.9817300"
2801,2016-12-07,1022693,"40.7595444,-73.9825332"
2801,2016-12-07,1022693,"40.7594099,-73.9822200"
2783,2016-12-07,1022693,"40.7592574,-73.9817300"
2783,2016-12-07,1022693,"40.7595444,-73.9825332"
2783,2016-12-07,1022693,"40.7594099,-73.9822200"
2669,2016-12-07,1005782,"40.7264320,-73.9850180"
2811,2016-12-07,1080460,"40.7546079,-73.9682873"
2664,2016-12-07,1028710,"40.7781800,-73.9759270"
2765,2016-12-07,1055916,"40.7984300,-73.9643980"
2798,2016-12-07,1089772,"40.7110298,-73.9906010"
2765,2016-12-07,1011743,
1871,2016-12-07,1019648,"40.7377438,-73.9831115"
2715,2016-12-07,1017128,"40.7485600,-73.9814640"
2783,2016-12-07,1043192,"40.7739000,-73.9598830"
2819,2016-12-07,1032084,"40.7851683,-73.9756248"
2819,2016-12-07,1032084,"40.7852502,-73.9756237"
2460,2016-12-07,1010542,"40.7356530,-73.9996130"
2811,2016-12-07,1066435,"40.7185410,-74.0096760"
2811,2016-12-07,1066435,"40.7185326,-74.0096409"
2374,2016-12-07,1020570,"40.7369730,-73.9802240"
2402,2016-12-07,1083290,
2591,2016-12-07,1079711,"40.7193930,-73.9906393"
2664,2016-12-07,1062015,"40.8284521,-73.9485715"
1734,2016-12-07,1061431,"40.8264930,-73.9462630"
2703,2016-12-07,1018513,"40.7463580,-73.9803315"
2591,2016-12-07,1005781,"40.7264650,-73.9850970"
2374,2016-12-07,1026318,"40.7679310,-73.9824500"
2374,2016-12-07,1026318,"40.7684251,-73.9831903"
1993,2016-12-06,5027943,"40.6277310,-74.1590460"
2678,2016-12-06,4035147,"40.7550050,-73.8849640"
2742,2016-12-06,4232979,"40.7068670,-73.7623520"
2741,2016-12-06,4232979,"40.7068670,-73.7623520"
2262,2016-12-06,4078027,"40.7196250,-73.8415260"
2262,2016-12-06,4539430,"40.7316762,-73.8564690"
2680,2016-12-06,3009068,"40.6638130,-73.9939900"
2555,2016-12-06,3061307,"40.7037600,-73.9493720"
2680,2016-12-06,3052763,"40.6827812,-73.9439592"
686,2016-12-06,3394335,"0.0000000,0.0000000"
686,2016-12-06,3394335,"0.0000000,0.0000000"
2342,2016-12-06,3398591,"40.6818163,-73.9752930"
2399,2016-12-06,3038503,"40.6633329,-73.9345140"
2723,2016-12-06,3066739,"40.7232717,-73.9495059"
2531,2016-12-06,3418424,"40.7191312,-73.9424712"
2787,2016-12-06,3099485,"40.6650100,-73.9268240"
2787,2016-12-06,3120283,"40.6391140,-73.9564089"
2720,2016-12-06,3032877,"40.6698860,-73.9567460"
2720,2016-12-06,3032877,"40.6698856,-73.9567779"
2720,2016-12-06,3032877,"40.6698856,-73.9567779"
2741,2016-12-06,3099485,"40.6650100,-73.9268240"
2531,2016-12-06,3378523,"40.6852497,-73.9825191"
2531,2016-12-06,3059182,
2752,2016-12-06,3056030,"40.7413496,-73.9926839"
2654,2016-12-06,3061873,"40.7199880,-73.9608263"
2789,2016-12-06,3001909,"40.6964029,-73.9928170"
2789,2016-12-06,3006318,"40.6855144,-73.9919959"
2654,2016-12-06,3061873,"40.7199880,-73.9608263"
2720,2016-12-06,3324410,"40.6727980,-73.9579870"
2767,2016-12-06,3337095,"40.6154922,-73.9606074"
2767,2016-12-06,3323536,"40.6400367,-73.9474138"
2685,2016-12-06,3208317,"40.6228271,-73.9557696"
2654,2016-12-06,3044526,"40.6891180,-73.9298440"
2767,2016-12-06,3339191,"40.6154939,-73.9605924"
2741,2016-12-06,3339191,"40.6154939,-73.9605924"
2685,2016-12-06,3208317,"40.6228271,-73.9557696"
2680,2016-12-06,3041261,"40.6806130,-73.9165151"
2676,2016-12-06,3398367,"40.6699670,-73.9316580"
1771,2016-12-06,3052763,"40.6827812,-73.9439592"
2547,2016-12-06,3327229,"40.6392310,-73.9439990"
2767,2016-12-06,3124033,
2682,2016-12-06,2083560,"40.8819214,-73.9041534"
2682,2016-12-06,2083560,"40.8819214,-73.9041534"
2666,2016-12-06,2018417,"40.8731540,-73.8764570"
2741,2016-12-06,2018417,"40.8731540,-73.8764570"
2741,2016-12-06,2018417,"40.8731540,-73.8764570"
2666,2016-12-06,2015211,"40.8708200,-73.9051260"
2666,2016-12-06,2015315,"40.8713320,-73.8985210"
2722,2016-12-06,2003493,"40.8348990,-73.9294340"
