building,counts
345 GREENWICH STREET,1
186 GRAND STREET,1
237 EAST 10 STREET,1
253 WEST 16 STREET,1
9 EAST 19TH STREET,1
PIER 63,1
328 WEST 19 STREET,1
701 FT WASHINGTON AVE,1
342 EAST 110 STREET,1
311 BROADWAY,1
429 BROOME STREET,1
316 5TH AVE,1
312 5TH AVE,1
335 EAST 46 STREET,1
1810 1 AVENUE,1
110 COLUMBIA ST,1
601 W 110TH ST,1
206 5TH AVE,1
48 WARREN STREET,1
161 EAST 80 STREET,1
28 HOWARD ST,1
500 EAST 11 STREET,1
861 LEXINGTON AVENUE,1
42 MOTT ST,1
441 MANHATTAN AVENUE,1
90 LAFAYETTE ST,1
666 WEST 162 STREET,1
86 FRANKLIN STREET,1
137 GRAND STREET,1
46 W 55TH ST,1
250          EAST 49 STREET,1
113 CHAMBERS STREET,1
10 CHATHAM SQUARE,1
128 W 36TH ST,1
320 ST NICHOLAS AV,1
32           WEST 111 STREET,1
574 FIFTH AVE,1
153 CHAMBERS STREET,1
319 GRAND ST,1
129 SPRING STREET,1
301 WEST 205 STREET,1
2183 THIRD AVENUE,1
242 LEXINGTON AVE,1
162          LENOX AVENUE,1
13 CARMINE STREET,1
250 EAST 65 STREET,1
51           HAMILTON PLACE,1
818 3 AVENUE,1
48 WHITE STREET,1
203 WEST 107 STREET,1
77 W 85TH ST,1
938 ST NICHOLAS AVE,1
425 FIFTH AVE,1
181 HESTER STREET,1
15 MERCER STREET,1
58 EAST 79 ST,1
151          WEST 30 STREET,1
94 LAFAYETTE STREET,1
439 WEST 53 STREET,1
990 6TH AVE,1
47 E 87TH ST,1
43 2ND AVE,1
247          WEST 35 STREET,1
2280 7 AVENUE,1
602 WEST 112 ST,1
230 EAST 52 STREET,1
108 EAST 104 STREET,1
182 GRAND STREET,1
32 EAST   68 STREET,1
200 PARK AVENUE,1
207 WEST 147 STREET,1
601          WEST 149 STREET,1
92 PINEHURST AVENUE,1
777 3RD AVE,1
103 EAST 10 ST,1
525          WEST 26 STREET,1
251 WEST 92ND ST,1
6 DELANCEY STREET,1
41 7 AVENUE SOUTH,1
220 E 15TH ST,1
17 EAST 70 STREET,1
16 W 46 ST,1
35 W 134 ST,1
170 CENTRAL PARK W,1
424 MADISON AVENUE,1
239 WEST 145 ST,1
515 GREENWICH STREET,1
132 DUANE STREET,1
57 MURRAY STREET,1
1280 AVENUE OF THE AMER,1
26 W 97 ST,1
419 WEST BROADWAY,1
104 E 25TH ST,1
21 LUDLOW STREET,1
257 E HOUSTON ST,1
166          WEST 129 STREET,1
112-114      WEST 14 STREET,1
1149 BROADWAY,1
169 E 91 ST,1
255          WEST 139 STREET,1
569 LEXINGTON AVENUE,1
5 E 62 ST,1
189 ALLEN ST,1
109          WEST 26 STREET,1
221          WEST 79 STREET,1
34 WEST 14TH ST,1
331 WEST 14 STREET,1
5 WEST 39 STREET,1
77 HUDSON ST,1
96           ARDEN STREET,1
335 E 111 ST,1
304          CANAL STREET,1
99           WALL STREET,1
149 ESSEX STREET,1
247          EAST 7 STREET,1
318 WEST 71 STREET,1
319 EAST    8 STREET,1
22           ORCHARD STREET,1
150 E 58 ST,1
116 DUANE ST,1
435          EAST 30 STREET,1
614 10 AVENUE,1
98 ARDEN ST,1
432 EAST 75 STREET,1
500 W 111TH ST,1
1470 AMSTERDAM AVENUE,1
76 EAST 4 STREET,1
515 EAST 82 STREET,1
42 E 65TH ST,1
129 FRONT ST,1
415 WEST 55 STREET,1
483 GREENWICH STREET,1
239          10 AVENUE,1
321 WEST 13 STREET,1
27 E 79TH ST,1
553 WEST 25 STREET,1
2852 BROADWAY,1
98           AVENUE A,1
574 WEST 161 STREET,1
150 E 7 ST,1
137 READE STREET,1
540 W 144TH ST,1
625 WEST 51 STREET,1
435 5TH AVE,1
30 W 90TH ST,1
197 PRINCE STREET,1
32 W 74 ST,1
204 WEST 16 ST,1
19 E 82 ST,1
132 EAST 36 STREET,1
495 W 186TH ST,1
174 EAST 71 ST,1
118 W 22ND ST,1
58 EAST 68 ST,1
11 HUBERT ST,1
338 E 58TH ST,1
870 COLUMBUS AVENUE,1
119 E 27 ST,1
336 EAST 50 ST,1
150 MERCER STREET,1
41 EAST 59 ST,1
124 E 38TH ST,1
691 F D R DRIVE,1
80 BOWERY,1
460 MADISON AVENUE,1
150 WEST  225 STREET,1
16 GREENE STREET,1
181 FRANKLIN STREET,1
340 EAST 29 STREET,1
43           EAST 74 STREET,1
6 W 37TH ST,1
576 HUDSON STREET,1
411          BROADWAY,1
478 CENTRAL PK W,1
311 10 AVENUE,1
10 E 82ND ST,1
121 ST NICHOLAS AVE,1
115 7 AVENUE SOUTH,1
263 BOWERY,1
2 E 106 ST,1
135 AVENUE A,1
105 E 88TH ST,1
1821 AMSTERDAM AVENUE,1
342 EAST 44 STREET,1
5 W 20TH ST,1
622 WEST 57 STREET,1
306          WEST 38 STREET,1
536 EAST 14 STREET,1
156 MOTT STREET,1
38           EAST 23 STREET,1
106 DUANE ST,1
106          CHARLES STREET,1
143 WEST 13 STREET,1
260 WEST 23 STREET,1
256          WEST 108 STREET,1
57 5 AVENUE,1
9 E 84TH ST,1
715 11 AVENUE,1
721          EAST 6 STREET,1
129 W 20TH ST,1
525 WEST 23 STREET,1
502 HUDSON STREET,1
135 WEST 18 STREET,1
54 STONE STREET,1
670 RIVERSIDE DR,1
50 BOND STREET,1
430 EAST 91 STREET,1
106 WEST 113 STREET,1
265 MADISON AVENUE,1
167 MADISON AVE,1
1751 2 AVENUE,1
530 W 157TH ST,1
412 EAST 64 ST,1
643 BROADWAY,1
136 SULLIVAN STREET,1
156 PRINCE ST,1
394 MANHATTAN AVENUE,1
121 E 10 ST,1
329 EAST 62 ST,1
667 WEST END AVE,1
511 EAST 80TH ST,1
521 W 25TH ST,1
319 WEST 13 STREET,1
403 WEST 51 STREET,1
125 W 111TH ST,1
335 E 90 ST,1
2121 AMSTERDAM AVENUE,1
469          WEST 21 STREET,1
720 MADISON AVE,1
118 EAST 60 ST,1
1 WADSWORTH TERRACE,1
522 WEST 151 STREET,1
117 E 37TH ST,1
560 W 170TH ST,1
156 FRONT ST,1
235 EAST 83RD ST,1
205 WEST 115 STREET,1
305 WEST 39 STREET,1
57 WEST   21 STREET,1
338 E 100 ST,1
70 WOOSTER STREET,1
235 EAST 44 STREET,1
29           GREENE STREET,1
1865 BROADWAY,1
44 WEST 4 STREET,1
117 BENNETT AVE,1
551 W 157TH ST,1
40           WALL STREET,1
48 PARK AVE,1
720          WEST 181 STREET,1
231 WEST 55 STREET,1
101 EAST 7 STREET,1
517 WEST 46 STREET,1
139 W 135 ST,1
577 FIRST AVENUE,1
99 SPRING STREET,1
503 LENOX AVENUE,1
740 WEST END AVENUE,1
81 THAYER ST,1
1780 1 AVENUE,1
512 WEST 158 STREET,1
689 FT WASHINGTON AVE,1
489 WEST END AVENUE,1
254 WEST 47 ST,1
208 E 13 ST,1
207 WEST 96 STREET,1
165          EDGECOMBE AVENUE,1
79 WORTH STREET,1
667 MADISON AVENUE,1
176 E 3RD ST,1
41 BLEEKER STREET,1
570 COLUMBUS AVENUE,1
571 WEST 181 STREET,1
119 AVENUE D,1
241 W 72 ST,1
150 DUANE STREET,1
298 SPRING STREET,1
13 E 37TH ST,1
264          WATER STREET,1
60 E 79 ST,1
137 GRAND ST,1
211 MADISON STREET,1
100 W 72ND ST,1
1845 BROADWAY,1
102          CLINTON STREET,1
425 EAST 66 STREET,1
65 EAST 99 STREET,1
12 WEST 107 STREET,1
150          WEST 59 STREET,1
177 WEST 126 STREET,1
101 PRINCE STREET,1
319 GRAND STREET,1
2380 7 AVENUE,1
153 EAST 26 STREET,1
22 E 41ST ST,1
263 WEST 11 STREET,1
580 AMSTERDAM AVE,1
127 FULTON STREET,1
221 CONVENT AVENUE,1
460 WEST 22 STREET,1
1151 THIRD AVE,1
171 SPRING STREET,1
178 BLEECKER STREET,1
425 W 160TH ST,1
466 BROADWAY,1
157 ALLEN ST,1
111 EAST 88TH STREET,1
1235 AMSTERDAM AVENUE,1
90 CHURCH ST,1
518 BROADWAY,1
915          WEST END AVENUE,1
244 WEST 72 STREET,1
238          MADISON AVENUE,1
114 E 40TH ST,1
260 WEST 99 STREET,1
120 UNIVERSITY PL,1
153 E 63RD ST,1
138 6 AVENUE,1
581 W 161ST ST,1
2460 2 AVENUE,1
115 W 135 ST,1
528 EAST 89 ST,1
608 LEXINGTON AV,1
138 WEST 19 STREET,1
59 BARROW STREET,1
329 W 101ST ST,1
189 BOWERY,1
300 EAST 3 STREET,1
119 WEST 21 STREET,1
1 EAST 91 STREET,1
210 EAST 23 STREET,1
102 WEST 119 STREET,1
10 WEST 132 STREET,1
55 WEST 19 STREET,1
30 WEST 44 ST,1
1459 LEXINGTON AV,1
11 1/2 EAST 76 STREET,1
9 EAST 16 STREET,1
311 W 120 ST,1
325 EAST 52 STREET,1
13 VARICK STREET,1
14 WEST 86TH ST,1
2230 8 AVENUE,1
170 WEST 75 STREET,1
126 ORCHARD ST,1
415 WEST 57 STREET,1
211 MADISON AVENUE,1
29 W 17TH ST,1
537 WEST 21 STREET,1
214 EAST 11 ST,1
12 WEST   93 STREET,1
77 LUDLOW STREET,1
48 W 90TH ST,1
1654 YORK AVENUE,1
325 CENTRAL PK WEST,1
110 EAST 104 STREET,1
2753 8 AVE,1
50 E 68 ST,1
182 FRANKLIN STREET,1
232          WEST 149 STREET,1
39 CLARKSON STREET,1
420 WEST 14 STREET,1
50           SPRING STREET,1
179 LUDLOW STREET,1
178 FRANKLIN STREET,1
43           ESSEX STREET,1
238 EAST 68 STREET,1
28 W 57 ST,1
156 EAST 105 ST,1
351 BWAY,1
70           BAYARD STREET,1
169 SULLIVAN STREET,1
131 WEST 138 STREET,1
157          EAST 75 STREET,1
127 WEST  115 STREET,1
968 THIRD AVENUE,1
930 EAST    4 WALK,1
197 MOTT STREET,1
141 W 110TH ST,1
415 WEST 59 STREET,1
165 EAST 62 STREET,1
455          WEST 19 STREET,1
290 DYCKMAN STREET,1
324 PEARL ST,1
3393 BROADWAY,1
107 EAST 61 ST,1
135          EAST 110 STREET,1
86 FORSYTH STREET,1
41 RIVERSIDE DRIVE,1
217 EAST 25 STREET,1
435 EAST 87 STREET,1
146 WEST 68TH ST,1
277          AVENUE C,1
320 WEST 96 ST,1
1695 BROADWAY,1
414 WEST 44 STREET,1
341 5 AVENUE,1
142 LUDLOW STREET,1
617 WASHINGTON ST,1
97 CROSBY ST,1
217 WEST 62 STREET,1
28           EAST 72 STREET,1
7 CORNELIA ST,1
400          GRAND STREET,1
121          WEST 120 STREET,1
11 ST LUKES PLACE,1
115          EAST 9 STREET,1
161 WEST 56TH STREET,1
57 WEST 10 STREET,1
587 RIVERSIDE DR,1
248 W 35 ST,1
44           ST NICHOLAS PLACE,1
12 GREENE STREET,1
223          WEST 138 STREET,1
815 MADISON AVE,1
1642 MADISON AVENUE,1
463          WEST BROADWAY,1
268 WEST 117 STREET,1
516 WEST 169 STREET,1
560 W. 169 ST,1
70 WEST 128 STREET,1
1130 3 AVENUE,1
35 EAST 76 STREET,1
163 WEST 87 STREET,1
133          3 AVENUE,1
225 LAFAYETTE ST,1
130 WEST 34 ST,1
1865 2 AVENUE,1
241 W 108TH ST,1
509          WEST 183 STREET,1
411 WEST 51 STREET,1
12 VESTRY STREET,1
108 EAST END AVE,1
154 EAST 55 STREET,1
448 ST NICHOLAS AVE,1
316 EAST 3 STREET,1
2027 MADISON AVENUE,1
29 CHARLES ST,1
749 FDR DRIVE,1
130          WEST 46 STREET,1
444 PARK AVENUE SOUTH,1
49 E 67TH ST,1
197          EAST 3 STREET,1
267 WEST 89 STREET,1
349 E 61 STREET,1
109 WEST 106TH ST,1
409 WEST 51 STREET,1
131          BROOME STREET,1
492 9 AVE,1
113 WEST   18 STREET,1
1980         7 AVENUE,1
236          EAST 47 STREET,1
28           WEST 47 STREET,1
615 WEST 179 STREET,1
169 8 AVE,1
204 WEST 21 STREET,1
234 WEST 13 STREET,1
230 W 79TH ST,1
540 BROADWAY,1
268 W 84 ST,1
56 E 93RD ST,1
5 EAST 89 ST,1
216 WEST 78 STREET,1
481 EIGHTH AVENUE,1
226 W 37TH ST,1
4141 BROADWAY,1
153 W 72ND ST,1
540          WEST 126 STREET,1
361 E 10TH ST,1
41 GREAT JONES ST,1
270 8 AVENUE,1
4 E 46 ST,1
464 WEST 44 ST,1
503 WEST 111 STREET,1
107 WEST 82 STREET,1
8 W 86TH ST,1
600 W 146TH ST,1
171 7TH AVE,1
301 ST NICHOLAS AVENUE,1
1845 7TH AVE,1
200 E 72 ST,1
258          RIVERSIDE DRIVE,1
6 EAST 10 STREET,1
1482 ST NICHOLAS AVENUE,1
416 EAST 77TH ST,1
242 WEST 27 ST,1
150 EAST 18 STREET,1
14           EAST 64 STREET,1
29           WEST 57 STREET,1
28 W 32ND ST,1
201          WEST 145 STREET,1
116 FRANKLIN ST,1
10 E 63RD ST,1
204 W 134 ST,1
890          WEST END AVENUE,1
1993 3 AVENUE,1
85 ATTORNEY STREET,1
225 EAST 59 STREET,1
408 WEST 44 STREET,1
152 FRANKLIN STREET,1
1 ELDRIDGE STREET,1
119 EAST 29TH ST,1
333 EAST 46 STREET,1
147          ST NICHOLAS AVENUE,1
122 FULTON STREET,1
15 VESTRY STREET,1
145 WEST 127 STREET,1
1317 3 AVE,1
500 AMSTERDAM AVENUE,1
250 WEST   73 STREET,1
426 WEST 23 STREET,1
35 HUBERT STREET,1
233 5TH AVE,1
13 E 16TH ST,1
90-96        HAMILTON PLACE,1
393 EDGECOMBE AVE,1
288 DELANCEY STREET,1
814 10 AVENUE,1
187          EAST 7 STREET,1
31 W 46TH ST,1
412          EAST 64 STREET,1
180 EAST 75 STREET,1
45 EAST 66 STREET,1
69 MURRAY STREET,1
251 E 60TH ST,1
87 ORCHARD ST,1
513 BROADWAY,1
716 BROADWAY,1
141 W 73RD ST,1
130 W 16TH ST,1
134 EAST 29 STREET,1
320 WEST 36 STREET,1
520          WEST 145 STREET,1
113 SPRING STREET,1
133 CHRYSTIE STREET,1
186 EAST   76 STREET,1
311 WEST 74 STREET,1
466 COLUMBUS AVENUE,1
10-12        MAIDEN LANE,1
95 WEST 119 STREET,1
170 BROADWAY,1
225 8 AVENUE,1
10 WAVERLY PL,1
103 E 75TH ST,1
409 WEST   49 STREET,1
1170 LEXINGTON AVENUE,1
227 FRONT STREET,1
30 WEST 31 STREET,1
82 WEST BROADWAY,1
21 MURRAY STREET,1
18 E 69 ST,1
382 WADSWORTH AVENUE,1
81 WEST 115 STREET,1
442 W 160TH ST,1
179          BENNETT AVENUE,1
456 BROADWAY,1
123 LAFAYETTE STREET,1
467 CENTRAL PARK WEST,1
2 WEST BROADWAY,1
16 EAST 93 STREET,1
145          ORCHARD STREET,1
4 EAST 62 STREET,1
379 EAST 10 STREET,1
183 AVE C,1
321 WEST 53 STREET,1
6 E 76TH ST,1
47 EAST 34 STREET,1
30 BROAD STREET,1
1469 ST NICHOLAS AVE,1
221 EAST 106 STREET,1
99 WALL STREET,1
629 EAST 5TH ST,1
4 WEST 58 STREET,1
200 E BROADWAY,1
9 EAST 89 STREET,1
446 WEST 34 STREET,1
121 E 37TH ST,1
308 W 46 ST,1
34 RIVER TERRACE,1
108 DUANE STREET,1
130 E 72ND ST,1
90 LAFAYETTE STREET,1
298 BOWERY,1
12           WEST 29 STREET,1
13 WEST 106 STREET,1
119 SOUTH STREET,1
1111 AVENUE OF THE AMERICAS,1
143 MULBERRY STREET,1
90 SULLIVAN STR,1
226 WEST 144 STREET,1
68 E 86TH ST,1
29 CHAMBERS STREET,1
28 COOPER STREET,1
147 WEST 16 STREET,1
18 WEST 20 STREET,1
160 WEST 142 STREET,1
142 GREENE STREET,1
210          WEST 10 STREET,1
344 WEST 17 STREET,1
113 WEST   10 STREET,1
1589 1 AVE,1
49 WEST 37 STREET,1
320 EAST 9 ST,1
17 EAST 76 STREET,1
23 CLIFF STREET,1
119 EAST 19 STREET,1
211          WEST 105 STREET,1
254 WEST 25 STREET,1
272 WEST 86 STREET,1
832 WEST END AVE,1
158 EAST 26 STREET,1
500 EAST 62 STREET,1
28 VESEY ST,1
31 MERCER STREET,1
215 E 94 ST,1
50 WEST 76 STREET,1
100 W. 77 ST,1
31 BOND STREET,1
227 EAST 14 STREET,1
62 BROADWAY,1
180 AVENUE OF THE AMERICAS,1
211          WEST 101 STREET,1
2916 8 AVENUE,1
220 SULLIVAN STREET,1
248 E 3 ST,1
529 WEST 121 STREET,1
2010 7 AVENUE,1
455 WEST 34 STREET,1
629 W 185TH ST,1
857 BWAY,1
123 WEST 28 STREET,1
401 E 84 ST,1
116 WEST 23 STREET,1
520 WEST 47 STREET,1
213 BROADWAY,1
130 W 29TH ST,1
544 WEST 27 STREET,1
98 MOTT STREET,1
68 E 131ST ST,1
366 3 AVENUE,1
12 W 40TH ST,1
510 AVE OF THE AMER,1
60 E 80 ST,1
37 KING STREET,1
47           3 AVENUE,1
116 WOOSTER STREET,1
1 CENTRE STREET,1
609 W 137TH ST,1
178 EAST 76 STREET,1
233 E 72 ST,1
359 W 48 ST,1
83 ESSEX STREET,1
126 LAFAYETTE ST,1
368 BROADWAY,1
6 WEST 28 ST,1
416 WEST 23 STREET,1
23 ST JAMES PLACE,1
1760 LEXINGTON AVE,1
150          EAST 18 STREET,1
4 E 94 ST,1
40 EAST 71 STREET,1
416 E 88 ST,1
171 W 85 ST,1
58 WILLIAM ST,1
205 EAST 71 STREET,1
501 CATHEDRAL PKWY,1
126 MULBERRY STREET,1
460 W 149TH ST,1
207 W 110 ST,1
1001 PARK AVE,1
237          BLEECKER STREET,1
1655 MADISON AVENUE,1
15 DIVISION STREET,1
11 E 92ND ST,1
308 WEST 147 STREET,1
369 WEST 126 STREET,1
353 RIVERSIDE DR,1
55 EAST 110 STREET,1
27 BLEEKER STREET,1
315 WEST 14 STREET,1
9 EAST 71ST ST,1
548 WEST 48 STREET,1
1459 3 AVE,1
23 W 43RD ST,1
743          AVENUE OF THE AMERICAS,1
422          WEST 51 STREET,1
16           GREENE STREET,1
438 WEST 20 STREET,1
14           WEST 55 STREET,1
2239 3 AVENUE,1
225 EAST 26 STREET,1
2305         2 AVENUE,1
541          MANHATTAN AVENUE,1
235 EAST 45 STREET,1
464          WEST 130 STREET,1
4 E 79 ST,1
145 HUDSON ST,1
102 FRANKLIN STREET,1
529          WEST 29 STREET,1
604 W 115TH ST,1
343 EAST 87 STREET,1
3800 BROADWAY,1
46 WALKER STREET,1
13           WEST 27 STREET,1
79 ST MARKS PLACE,1
4 BOGARDUS PL,1
31 WEST 11 STREET,1
157 E 75TH ST,1
127 W 135 ST,1
331 EAST 12 STREET,1
15 WEST 63 ST,1
60 WHITE ST,1
225 EAST 72 STREET,1
600          WEST 138 STREET,1
217 WEST 63 STREET,1
745          RIVERSIDE DRIVE,1
64 READE STREET,1
470 W 146TH ST,1
116 EAST 78 STREET,1
100 PERRY STREET,1
33 EAST 18 STREET,1
85 MERCER STREET,1
211 W 28 ST,1
427 WEST 26 STREET,1
608 WEST 176TH ST,1
433 EAST 76TH ST,1
1100 PARK AVE,1
216 WEST  133 STREET,1
220 WEST 45 STREET,1
248 WEST 71 STREET,1
25 WEST 70 STREET,1
154 E 71ST ST,1
123 PRINCE STREET,1
926 SECOND AV,1
17 JONES STREET,1
450 WEST 123 STREET,1
680 PARK AVENUE,1
106 FRANKLIN STREET,1
680 ST NICHOLAS AVENUE,1
223 EAST 2 STREET,1
516 8 AVENUE,1
8            WEST 13 STREET,1
40 E 23RD ST,1
210 WEST 21 STREET,1
4 E 75TH ST,1
161          WEST 22 STREET,1
170 RIVERSIDE DR,1
80 ST NICHOLAS AV,1
152 CHAMBERS STREET,1
164 E 92ND ST,1
164 EAST 78 ST,1
240 EAST 23 STREET,1
104 E 31 ST,1
1135 LEXINGTON AVENUE,1
14 E 44TH ST,1
17 WEST 10 STREET,1
18 WARREN STREET,1
36 EAST 22 ST,1
9 WEST 29 STREET,1
130 WEST 3 STREET,1
243 E 17TH ST,1
889 ST NICHOLAS AVE,1
760 8TH AVE,1
961          LEXINGTON AVENUE,1
221 WEST 107 STREET,1
239 11 AVENUE,1
249 10 AVENUE,1
21-25        WEST 20 STREET,1
230 EAST 124 STREET,1
344 EAST 28 STREET,1
10 CHRISTOPHER STREET,1
1776 BROADWAY,1
150 W 85 ST,1
328 WEST 19TH ST,1
7 PRINCE STREET,1
207 WEST  115 STREET,1
77 WHITE STREET,1
152 ELIZABETH STREET,1
2171 BROADWAY,1
209 EAST 81 STREET,1
96 PERRY STREET,1
621 E 9 ST,1
1991 BROADWAY,1
532 WEST 135 STREET,1
56 WALKER STREET,1
3505 BROADWAY,1
183 BLEECKER STREET,1
243 W 99 ST,1
75 WALL STREET,1
144 DUANE STREET,1
4 EAST 93 ST,1
176 GRAND STREET,1
518 BWAY,1
221 EAST 33 STREET,1
1505 PARK AVE,1
37 BEEKMAN PLACE,1
638 EAST   11 STREET,1
156 E 30 ST,1
47 ANN STREET,1
308 WEST 106 STREET,1
522 3 AVENUE,1
59 WEST 104 STREET,1
173 E 74 ST,1
114 EAST 27 STREET,1
212 EAST 125 STREET,1
7 WEST 21 STREET,1
87 NASSAU ST,1
511 EAST 88 ST,1
101          WEST 78 STREET,1
535 3 AVENUE,1
160          DYCKMAN STREET,1
13 WEST 11 STREET,1
123 WATTS STREET,1
36           WEST 28 STREET,1
41 MURRAY STREET,1
43 E 19TH ST,1
90           LEXINGTON AVENUE,1
581 6TH AVE,1
23 BEEKMAN STREET,1
161 WEST 91 STREET,1
16 E 17TH ST,1
158 W 23RD ST,1
309 WEST 30 STREET,1
965 PARK AVE,1
6 CHARLES ST,1
498 WEST 158 STREET,1
230          EAST 44 STREET,1
521 WEST 23 STREET,1
15 WAVERLY PL,1
19 MINETTA LANE,1
427 BROADWAY,1
1833         7 AVENUE,1
296 WEST 12 STREET,1
104 CHARLTON STREET,1
110 WEST   80 STREET,1
73 GREENE STREET,1
111 WEST 28 STREET,1
137 WEST BROADWAY,1
254 FRONT STREET,1
137 EAST 18 STREET,1
55 WHITE ST,1
21 OLD BROADWAY,1
81 EIGHTH AVENUE,1
385 EDGECOMBE AVE,1
115 EAST 71 ST,1
101 MOTT STREET,1
310          WEST 22 STREET,1
108 E 86TH ST,1
354 EAST 116 STREET,1
2227 2 AVENUE,1
156 BLEECKER ST,1
318 WEST 56 ST,1
226 E 49 ST,1
688 BROADWAY,1
412 WEST 46 STREET,1
849 ST NICHOLAS AVE,1
16 EAST 8 ST,1
305 CONVENT AVENUE,1
150 W 87TH ST,1
325 W 85TH ST,1
220 EAST 24 STREET,1
1225 SECOND AV,1
520 W 183RD ST,1
404 WEST 23 STREET,1
10 EAST 10 STREET,1
811          7 AVENUE,1
425 MAIN STREET,1
7 E 10TH ST,1
5 EAST 74 ST,1
139 E 94 ST,1
211 W 129 ST,1
145          EDGECOMBE AVENUE,1
224 WEST 30 STREET,1
131 WEST 55 STREET,1
108 GREENWICH STREET,1
127 WEST 17 STREET,1
391 BROADWAY,1
9 E 93RD ST,1
1250 3 AVENUE,1
161 MAIDEN LANE,1
82 WEST 12 STREET,1
400 EAST 50 ST,1
54 E 83RD ST,1
314 5TH AVE,1
8 AVENUE B,1
45 AVENUE D,1
93 FRANKLIN STREET,1
105 9 AVENUE,1
460 WEST BROADWAY,1
2192 8 AVENUE,1
1124 1 AVENUE,1
531 8TH AVE,1
178          SUFFOLK STREET,1
139          PAYSON AVENUE,1
530 EAST    5 STREET,1
415 GRAND STREET,1
69           EAST 125 STREET,1
153 E 87TH ST,1
200 EAST 30 STREET,1
305 WEST 143 STREET,1
169 W 12TH ST,1
61           WEST 23 STREET,1
270 BROADWAY,1
51 EAST 84 STREET,1
228 EAST 115 STREET,1
154 MADISON STREET,1
163 E 64TH ST,1
525          LEXINGTON AVENUE,1
550 AUDUBON AVENUE,1
87 ELIZABETH STREET,1
885          8 AVENUE,1
214          WEST 85 STREET,1
71 WEST 83 ST,1
120 EAST 70 ST,1
58 WEST 129 STREET,1
244 WEST 23 STREET,1
242 EAST   49 STREET,1
609 8 AVENUE,1
576 FIFTH AVE,1
1 EAST 60 STREET,1
17 E 90TH ST,1
420 EAST 86 STREET,1
120          PARK AVENUE,1
92 5 AVE,1
1053 MADISON AVENUE,1
56 SPRING STREET,1
328 WEST END AVE,1
217          WEST 57 STREET,1
3381 BROADWAY,1
190 E 72 ST,1
1100 5 AVENUE,1
571-577      5 AVENUE,1
412 WEST 25 STREET,1
526 WEST 152ND ST,1
316 WEST 57 STREET,1
880 ST NICHOLAS AVE,1
67 LEXINGTON AVENUE,1
193 BOWERY,1
104          EAST 98 STREET,1
193          HENRY STREET,1
13 WEST 56 STREET,1
39 CLAREMONT AVE,1
9            BLEECKER STREET,1
213 W 40 ST,1
55 MERCER STREET,1
13 WEST  120 STREET,1
79 AUDUBON AVENUE,1
13 JAY STREET,1
322 W 23RD ST,1
146 W 82ND ST,1
504 E 90TH ST,1
181 CANAL STREET,1
380 CONVENT AVE,1
31 W 4 ST,1
274 WEST 19 STREET,1
410 E. 100 ST,1
24 EAST 82 STREET,1
117 PRINCE STREET,1
20 GREENE STREET,1
2053         8 AVENUE,1
35 E 64TH ST,1
337 EAST 62 STREET,1
76           WASHINGTON PLACE,1
210 EAST 49TH ST,1
314 WEST 30 STREET,1
117 EDGECOMBE AVENUE,1
55 CENTRAL PARK NORTH,1
860 AMSTERDAM AVENUE,1
268 CANAL STREET,1
2211         8 AVENUE,1
214          3 AVENUE,1
302 BROOME STREET,1
1 BENNETT AVE,1
107 SECOND AVENUE,1
208 CENTRAL PK SO.,1
7 WEST 102 STREET,1
403 E 87 ST,1
6 EAST 39 STREET,1
189 ORCHARD STREET,1
115 WEST 13 STREET,1
138 WEST 132 STREET,1
16 W 12TH ST,1
166 CANAL ST,1
33           EAST 17 STREET,1
40 W 28TH ST,1
652 W 163RD ST,1
750 8 AVENUE,1
13 WEST 103 STREET,1
559 WEST 22 STREET,1
200 E 127 ST,1
465 MAIN STREET,1
56 E 80TH ST,1
142 EAST 26 STREET,1
1562 3 AVENUE,1
330 EAST 63 STREET,1
1572 BWAY,1
170 WEST END AVE,1
243 W 52ND ST,1
254          WEST 82 STREET,1
441          7 AVENUE,1
99           MADISON AVENUE,1
111 MERCER STREET,1
83           ELDRIDGE STREET,1
457 WEST 46 STREET,1
225 EAST 10TH ST,1
135 WOOSTER STREET,1
16 E 74TH ST,1
13 WEST   27 STREET,1
231 EAST 111 STREET,1
143 BAXTER STREET,1
118 EAST 83 STREET,1
442 E 87 ST,1
83 CANAL ST,1
261 WEST 35 STREET,1
660          RIVERSIDE DRIVE,1
220 EAST 93 STREET,1
80 EAST 110 STREET,1
480 BROOME STREET,1
207          WEST 79 STREET,1
2135 BROADWAY,1
301 CATHEDRAL PARKWAY,1
380          WEST BROADWAY,1
3784 10 AVENUE,1
560          AUDUBON AVENUE,1
2030 BROADWAY,1
38 WEST   74 STREET,1
168 DUANE STREET,1
318          WEST 115 STREET,1
1408         MADISON AVENUE,1
121 FULTON ST,1
825 COLUMBUS AVE,1
65 NORTH MOORE STREET,1
283 EAST 4 ST,1
41           TIEMANN PLACE,1
16 E 67TH ST,1
881 AMSTERDAM AVENUE,1
45 EAST 65 STREET,1
893 BWAY,1
133 E 19TH ST,1
247 CENTRAL PARK WEST,1
30 MAGAW PL,1
2196 8 AVENUE,1
520 WEST 135 ST,1
35 E 62 ST,1
4 T SHEVCHENKO PLACE,1
444 WEST 45 STREET,1
88 7 AVENUE SOUTH,1
92 EAST 7 STREET,1
100 WEST 93 ST,1
719          WEST 180 STREET,1
217          EAST 27 STREET,1
