source_table,comp_disp_inspection_by,comp_disp_date,nyc_BIN,location,note1,note2
ecb,2667,9/21/16,2003900,"40.8112480,-73.9085100",ELEVATOR,
ecb,2543,9/21/16,1016880,"40.7427706,-73.9865735",CONSTRUCTION,
ecb,2531,9/21/16,3330686,"40.6716897,-73.9515541",CONSTRUCTION,
ecb,2781,9/21/16,3399250,"40.7304090,-73.9595701",CONSTRUCTION,
ecb,1244,9/21/16,1014148,"40.7447664,-73.9965599",ELECTRICAL,
ecb,2715,9/21/16,1064279,"40.8501865,-73.9365984",ELEVATOR,
ecb,1244,9/21/16,1078884,"40.7971093,-73.9487062",ELECTRICAL,
ecb,2779,9/21/16,3044526,"40.6891180,-73.9298440",CONSTRUCTION,
ecb,2666,9/21/16,2119194,"40.8475170,-73.8918780",ELEVATOR,
ecb,2232,9/21/16,4005065,"40.7505696,-73.9423033",CRANES ,
ecb,2232,9/21/16,4005065,"40.7505696,-73.9423033",CONSTRUCTION,
ecb,2358,9/21/16,3116149,"40.6533260,-73.9608730",ELEVATOR,
comp,2556,9/20/16,3131067,"40.6199086,-73.9693594",,
comp,2547,9/20/16,3131067,"40.6199086,-73.9693594",,
comp,2713,9/20/16,2005359,"40.8213310,-73.8972330",,
comp,2584,9/20/16,2002784,"40.8230530,-73.9243045",,
comp,2276,9/20/16,3099485,"40.6650100,-73.9268240",,
comp,2570,9/20/16,3100735,"40.6627220,-73.9213810",,
comp,2649,9/20/16,4311899,"40.7757145,-73.9090453",,
comp,855,9/20/16,1017128,"40.7485600,-73.9814640",,
comp,855,9/20/16,1007201,"40.7214832,-73.9965248",,
comp,2556,9/20/16,2008129,"40.8427710,-73.9139790",,
comp,2704,9/20/16,2001481,"40.8226360,-73.9124240",,
comp,2556,9/20/16,2113353,"40.8223160,-73.8908530",,
comp,2713,9/20/16,2113353,"40.8223160,-73.8908530",,
comp,2667,9/20/16,2027509,"40.8329410,-73.8758620",,
comp,2556,9/20/16,2027509,"40.8329410,-73.8758620",,
comp,2446,9/20/16,3115601,"40.6583590,-73.9526260",,
comp,2680,9/20/16,3118767,"40.6413004,-73.9626477",,
comp,855,9/20/16,1019952,"40.7426740,-73.9781320",,
comp,2574,9/20/16,3006400,"40.6812320,-73.9819830",,
comp,2342,9/20/16,3006389,"40.6812460,-73.9812240",,
comp,2783,9/20/16,1011761,"40.7339030,-74.0081480",,
comp,2671,9/20/16,3109527,"40.6508180,-73.9430850",,
comp,2654,9/20/16,3055748,"40.6876470,-73.9619950",,
comp,2704,9/20/16,2006460,"40.8187010,-73.8870020",,
comp,2781,9/20/16,1001410,"40.7139538,-74.0096019",,
comp,2610,9/20/16,3029639,"40.6724710,-73.9631040",,
comp,2452,9/20/16,1014794,"40.7430417,-73.9950242",,
comp,2646,9/20/16,1088896,"40.7460488,-73.9905392",,
comp,2686,9/20/16,1014159,"40.7451480,-73.9961332",,
comp,2427,9/20/16,1089698,"40.7151075,-74.0124206",,
comp,2633,9/20/16,3399250,"40.7304090,-73.9595701",,
comp,2723,9/20/16,3001859,"40.6976000,-73.9940423",,
comp,855,9/20/16,1062699,"40.8334363,-73.9450014",,
comp,855,9/20/16,1089538,"40.7553429,-73.9548503",,
comp,855,9/20/16,1014148,"40.7447664,-73.9965599",,
comp,2752,9/20/16,3056030,"40.7413496,-73.9926839",,
comp,2703,9/20/16,2017835,"40.8841105,-73.8787888",,
comp,855,9/20/16,1007832,"40.7268734,-74.0036906",,
comp,2387,9/20/16,1007929,"40.7240178,-73.9965479",,
comp,855,9/20/16,1079450,"40.7992164,-73.9595585",,
comp,2556,9/20/16,4299188,"40.5985917,-73.7478975",,
comp,855,9/20/16,1081498,"40.8504393,-73.9352870",,
comp,2530,9/20/16,2050248,"40.8569810,-73.8429345",,
comp,2715,9/20/16,1010542,"40.7356530,-73.9996130",,
comp,2669,9/20/16,1085485,"40.7895773,-73.9732546",,
comp,2556,9/20/16,2002796,"40.8264460,-73.9225826",,
comp,2724,9/20/16,4114214,"40.7556769,-73.8313730",,
comp,2342,9/20/16,1078062,"40.7225067,-73.9916262",,
comp,855,9/20/16,1034818,"40.7628464,-73.9771995",,
comp,2531,9/20/16,3057702,"40.6813300,-73.9580390",,
comp,855,9/20/16,1047025,"40.7839550,-73.9549510",,
comp,855,9/20/16,1005558,"40.7216287,-73.9887502",,
comp,2584,9/20/16,2013886,"40.8591597,-73.9010328",,
comp,2713,9/20/16,2013886,"40.8591597,-73.9010328",,
comp,2342,9/20/16,1078062,"40.7228070,-73.9929844",,
comp,855,9/20/16,1032442,"40.7890793,-73.9722811",,
comp,2688,9/20/16,4050410,"40.7310945,-73.8636300",,
comp,855,9/20/16,1088437,"40.7591568,-73.9954561",,
comp,855,9/20/16,1050352,"40.7722938,-73.9510212",,
comp,2686,9/20/16,1014159,"40.7450169,-73.9962882",,
comp,2723,9/20/16,3026064,"40.6651790,-73.9786460",,
comp,2783,9/20/16,1080610,"40.7525103,-73.9864502",,
comp,2556,9/20/16,2057043,"40.8743231,-73.8616148",,
comp,2666,9/20/16,2057043,"40.8743231,-73.8616148",,
comp,2274,9/20/16,2057043,"40.8743231,-73.8616148",,
comp,855,9/20/16,1006777,"40.7300920,-73.9878990",,
comp,2669,9/20/16,1088760,"40.7575067,-73.9877717",,
comp,2713,9/20/16,2006567,"40.8161360,-73.8856480",,
comp,2713,9/20/16,2113134,"40.8228830,-73.8992130",,
comp,2620,9/20/16,1084956,"40.7383148,-74.0009924",,
comp,1751,9/20/16,1030507,"40.7797243,-73.9836389",,
comp,2608,9/20/16,1079064,"40.7091361,-74.0075662",,
comp,2658,9/20/16,1087083,"40.7342236,-73.9903493",,
comp,2554,9/20/16,1062876,"40.8361620,-73.9415120",,
comp,2713,9/20/16,2006246,"40.8234610,-73.8878850",,
comp,2556,9/20/16,2006246,"40.8234610,-73.8878850",,
comp,2556,9/20/16,2002796,"40.8264752,-73.9223875",,
comp,2742,9/20/16,4232979,"40.7068670,-73.7623520",,
comp,2276,9/20/16,3063288,"40.7114660,-73.9603420",,
comp,2723,9/20/16,3001819,"40.6957499,-73.9940490",,
comp,2781,9/20/16,3335129,"40.6980705,-73.9751082",,
comp,2742,9/20/16,4039107,"40.7470578,-73.8735194",,
comp,2565,9/20/16,1028849,"40.7753774,-73.9833602",,
comp,855,9/20/16,1064342,"40.8516361,-73.9394508",,
comp,2744,9/20/16,3074837,"40.7002660,-73.9188490",,
comp,2610,9/20/16,4035810,"40.7534120,-73.8724840",,
comp,1913,9/20/16,4045227,"40.7385022,-73.8759735",,
boiler,2762,9/20/16,1064423,"40.8523799,-73.9350320",F/T PASSED 122140227,TUA LUIS 2762
boiler,2491,9/20/16,1040136,"40.7543380,-73.9647110",F/T PASSED 121783766,SPINNATO CHARLE 2491
boiler,2300,9/20/16,3414180,"40.5879059,-73.9722670",F/T PASSED 320595414,ROBERT DEVITO 2300
boiler,2300,9/20/16,3414181,"40.5881339,-73.9723069",F/T PASSED 320595405,ROBERT DEVITO 2300
boiler,2762,9/20/16,2092008,"40.8219769,-73.8957926",F/T PASSED 220413942,TUA LUIS 2762
boiler,2490,9/20/16,1007019,"40.7208184,-73.9993286",FAILED F/T 140418572,BARRETTA MARTIN 2490
elevator,2547,9/20/16,3131067,"40.6199086,-73.9693594",COMPLAINT,
elevator,9027,9/20/16,1024874,"40.7652620,-73.9828560",ROUTINE,
elevator,9028,9/20/16,2007612,"40.8484920,-73.9052400",ROUTINE,
elevator,9028,9/20/16,3181150,"40.6149610,-73.9625970",ROUTINE,
elevator,9028,9/20/16,3181829,"40.6112720,-73.9593970",ROUTINE,
elevator,9028,9/20/16,3181828,"40.6108890,-73.9593240",ROUTINE,
elevator,9028,9/20/16,1046957,"40.7819762,-73.9573836",ROUTINE,
elevator,9027,9/20/16,1024920,"40.7673007,-73.9804236",ROUTINE,
elevator,9028,9/20/16,2007588,"40.8479099,-73.9024261",ROUTINE,
elevator,9027,9/20/16,1034199,"40.7537267,-73.9814215",ROUTINE,
elevator,2667,9/20/16,2027509,"40.8329410,-73.8758620",COMPLAINT,
elevator,2667,9/20/16,2027509,"40.8329410,-73.8758620",SURVEY,
elevator,2713,9/20/16,2007924,"40.8515450,-73.9078540",COMPLAINT,
elevator,9027,9/20/16,4215612,"40.7030850,-73.7992890",ROUTINE,
elevator,9027,9/20/16,3413699,"40.6649607,-73.8950877",ROUTINE,
elevator,9027,9/20/16,3418179,"40.6643170,-73.8958963",ROUTINE,
elevator,9027,9/20/16,3418180,"40.6639903,-73.8976860",ROUTINE,
elevator,9027,9/20/16,4266168,"40.6755340,-73.7780480",ROUTINE,
elevator,9028,9/20/16,2007566,"40.8476820,-73.9039449",ROUTINE,
elevator,9027,9/20/16,1024854,"40.7640679,-73.9814793",ROUTINE,
elevator,2713,9/20/16,2007890,"40.8467210,-73.9094845",COMPLAINT,
elevator,9027,9/20/16,1085873,"40.7559276,-73.9815925",ROUTINE,
elevator,9027,9/20/16,1806464,"40.7601987,-73.9863756",ROUTINE,
elevator,9028,9/20/16,4057229,"40.7370183,-73.8822317",ROUTINE,
elevator,9027,9/20/16,3084735,"40.6663419,-73.8920211",ROUTINE,
elevator,2715,9/20/16,1010542,"40.7356530,-73.9996130",COMPLAINT,
elevator,9028,9/20/16,4056461,"40.7225855,-73.8478604",ROUTINE,
elevator,9027,9/20/16,3336176,"40.6525864,-73.8838865",ROUTINE,
elevator,9027,9/20/16,3336177,"40.6532826,-73.8825939",ROUTINE,
elevator,9027,9/20/16,3336173,"40.6525516,-73.8829309",ROUTINE,
elevator,9027,9/20/16,1024858,"40.7645160,-73.9820217",ROUTINE,
elevator,9028,9/20/16,1047025,"40.7839550,-73.9549510",ROUTINE,
elevator,2584,9/20/16,2013886,"40.8591597,-73.9010328",COMPLAINT,
elevator,9027,9/20/16,1034199,"40.7539472,-73.9811953",ROUTINE,
elevator,9027,9/20/16,2115332,"40.8459411,-73.8408852",ROUTINE,
elevator,9027,9/20/16,2047127,"40.8493305,-73.8424845",ROUTINE,
elevator,2274,9/20/16,2085773,"40.8855822,-73.9143371",SURVEY,
elevator,9027,9/20/16,4266766,"40.6681290,-73.7793040",ROUTINE,
elevator,200,9/20/16,1088871,"40.7446072,-73.9874105",SPECIAL,
elevator,1739,9/20/16,1089248,"40.7093565,-74.0126397",SPECIAL,
elevator,2742,9/20/16,4232979,"40.7068670,-73.7623520",COMPLAINT,
elevator,9028,9/20/16,1046407,"40.7694430,-73.9508750",ROUTINE,
elevator,2742,9/20/16,4039107,"40.7470578,-73.8735194",COMPLAINT,
elevator,9028,9/20/16,3181234,"40.6128292,-73.9615767",ROUTINE,
elevator,2274,9/20/16,2085773,"40.8855625,-73.9143965",SURVEY,
violation,2270,9/20/16,3182904,C,,
violation,2342,9/20/16,3335129,C,,
violation,23,9/20/16,3114805,NULL,,
ecb,2547,9/20/16,3131067,"40.6199086,-73.9693594",ELEVATOR,
ecb,2276,9/20/16,3099485,"40.6650100,-73.9268240",ELECTRICAL,
ecb,2667,9/20/16,2027509,"40.8329410,-73.8758620",ELEVATOR,
ecb,2713,9/20/16,2007924,"40.8515450,-73.9078540",ELEVATOR,
ecb,2713,9/20/16,2007890,"40.8467210,-73.9094845",ELEVATOR,
ecb,2418,9/20/16,1030341,"40.7741609,-73.9859188",CONSTRUCTION,
ecb,2715,9/20/16,1010542,"40.7356530,-73.9996130",ELEVATOR,
ecb,2713,9/20/16,2013886,"40.8591597,-73.9010328",ELEVATOR,
ecb,2742,9/20/16,4232979,"40.7068670,-73.7623520",ELEVATOR,
ecb,2783,9/20/16,1034200,"40.7541220,-73.9808960",CONSTRUCTION,
ecb,2565,9/20/16,1028849,"40.7753774,-73.9833602",CONSTRUCTION,
ecb,2732,9/20/16,2002895,"40.8238790,-73.9267390",CONSTRUCTION,
comp,2351,9/19/16,1054016,"40.8058380,-73.9416400",,
comp,2294,9/19/16,3335777,"40.6525599,-73.9590756",,
comp,2654,9/19/16,3010454,"40.6558238,-74.0135066",,
comp,2271,9/19/16,1015201,"40.7499390,-73.9881679",,
comp,2271,9/19/16,1016034,"40.7529960,-73.9850359",,
comp,2351,9/19/16,1052057,"40.7930781,-73.9463678",,
comp,2758,9/19/16,1030544,"40.7803550,-73.9820270",,
comp,2551,9/19/16,2005210,"40.8229870,-73.8997450",,
comp,2744,9/19/16,1077598,"40.7162020,-73.9848650",,
comp,2699,9/19/16,1077598,"40.7162020,-73.9848650",,
comp,855,9/19/16,1059517,"40.8091880,-73.9581259",,
comp,2402,9/19/16,1001621,"40.7171160,-74.0074530",,
comp,2695,9/19/16,3032877,"40.6698860,-73.9567460",,
comp,2374,9/19/16,2002258,"40.8311970,-73.9139480",,
comp,2619,9/19/16,1004489,"40.7227427,-73.9769955",,
comp,2619,9/19/16,1004489,"40.7227629,-73.9766985",,
comp,1773,9/19/16,3070622,"40.7082133,-73.9263034",,
comp,686,9/19/16,3330686,"40.6716897,-73.9515541",,
comp,2530,9/19/16,1079148,"40.7137970,-74.0099030",,
comp,2610,9/19/16,3029639,"40.6724710,-73.9631040",,
comp,855,9/19/16,1014159,"40.7451480,-73.9961332",,
comp,2402,9/19/16,1085867,"40.7149956,-74.0152100",,
comp,2402,9/19/16,1001050,"40.7090409,-74.0133167",,
comp,2715,9/19/16,1034245,"40.7561500,-73.9806910",,
comp,2695,9/19/16,3032877,"40.6698856,-73.9567779",,
comp,2351,9/19/16,1052057,"40.7577950,-73.8619059",,
comp,2704,9/19/16,2014205,"40.8574848,-73.9054876",,
comp,855,9/19/16,1030350,"40.7774536,-73.9834930",,
comp,2402,9/19/16,1085867,"40.7432430,-74.0033058",,
comp,2271,9/19/16,1036078,"40.7630731,-73.9728193",,
comp,2670,9/19/16,4299188,"40.5985917,-73.7478975",,
comp,2283,9/19/16,1031728,"40.7915634,-73.9651592",,
comp,1803,9/19/16,4432104,"40.7282886,-73.8489613",,
comp,2664,9/19/16,1050062,"40.7787790,-73.9506940",,
comp,1913,9/19/16,4037276,"40.7447076,-73.8835580",,
comp,2402,9/19/16,1014581,"40.7391066,-73.9959641",,
comp,855,9/19/16,1030350,"40.7775064,-73.9835571",,
comp,1984,9/19/16,4535286,"40.7545547,-73.8316088",,
comp,1984,9/19/16,4114214,"40.7556769,-73.8313730",,
comp,2704,9/19/16,2014205,"40.8576505,-73.9057648",,
comp,2748,9/19/16,4027810,"40.7472505,-73.9023445",,
comp,2749,9/19/16,4052771,"40.7188694,-73.8347454",,
comp,2402,9/19/16,1036897,"40.7610740,-73.9702270",,
comp,2758,9/19/16,1005422,"40.7220758,-73.9867901",,
comp,855,9/19/16,1014159,"40.7450169,-73.9962882",,
comp,235,9/19/16,1057061,"40.7959590,-73.9734280",,
comp,2402,9/19/16,1001023,"40.7077398,-74.0113135",,
comp,2530,9/19/16,1012862,"40.7549040,-73.9985040",,
comp,855,9/19/16,1007733,"40.7257075,-74.0012158",,
comp,2690,9/19/16,1045285,"40.7601527,-73.9588646",,
comp,363,9/19/16,5032745,"40.6205560,-74.1568730",,
comp,2680,9/19/16,3025231,"40.6700150,-73.9752430",,
comp,2715,9/19/16,1085140,"40.7686973,-73.9918181",,
comp,2556,9/19/16,1085140,"40.7686973,-73.9918181",,
comp,2699,9/19/16,1001451,"40.7138634,-74.0083967",,
comp,2715,9/19/16,1013499,"40.7495863,-73.9969738",,
comp,2288,9/19/16,1035425,"40.7567100,-73.9773500",,
comp,2271,9/19/16,1035424,"40.7566770,-73.9772688",,
comp,235,9/19/16,1034178,"40.7946610,-73.9752450",,
comp,2282,9/19/16,2127144,"40.8302082,-73.9064513",,
comp,2351,9/19/16,1052541,"40.7971943,-73.9387383",,
comp,1987,9/19/16,4035855,"40.7503950,-73.8803360",,
comp,2374,9/19/16,1011980,"40.7330070,-74.0089630",,
comp,2374,9/19/16,1061187,"40.8296422,-73.9402837",,
comp,2748,9/19/16,4001995,"40.7424580,-73.9210160",,
comp,2288,9/19/16,1040011,"40.7592510,-73.9636809",,
comp,1760,9/19/16,1082271,"40.7430700,-73.9940892",,
comp,1995,9/19/16,1089438,"40.7614745,-73.9986005",,
comp,855,9/19/16,1064342,"40.8516361,-73.9394508",,
comp,2571,9/19/16,4085449,"40.6993530,-73.9072760",,
comp,2695,9/19/16,3074837,"40.7002660,-73.9188490",,
comp,1760,9/19/16,4035810,"40.7534120,-73.8724840",,
comp,2565,9/19/16,1031638,"40.7897580,-73.9665726",,
comp,2715,9/19/16,1034245,"40.7561389,-73.9807151",,
boiler,2731,9/19/16,1080244,"40.7344154,-74.0097869",FAILED F/T 120456844,HAFFEY KEVIN 2731
elevator,9028,9/19/16,2007545,"40.8478700,-73.9064820",ROUTINE,
elevator,2584,9/19/16,2002784,"40.8230530,-73.9243045",COMPLAINT,
elevator,9028,9/19/16,2007515,"40.8474971,-73.9066957",ROUTINE,
elevator,2509,9/19/16,1013552,"40.7519839,-73.9947989",SPECIAL,
elevator,2689,9/19/16,1075301,"40.8022680,-73.9571569",SURVEY,
elevator,9028,9/19/16,1046307,"40.7689187,-73.9507538",ROUTINE,
elevator,9027,9/19/16,1034199,"40.7537267,-73.9814215",ROUTINE,
elevator,2666,9/19/16,2113353,"40.8223160,-73.8908530",VIOLATION REINSPECTION,
elevator,2274,9/19/16,2068133,"40.8959170,-73.8591050",SURVEY,
elevator,9027,9/19/16,3826618,"40.6647911,-73.8950823",ROUTINE,
elevator,9019,9/19/16,1081692,"40.6464262,-73.9454699",SURVEY,
elevator,2676,9/19/16,1030350,"40.7774536,-73.9834930",SPECIAL,
elevator,9027,9/19/16,1085873,"40.7559276,-73.9815925",ROUTINE,
elevator,2542,9/19/16,1015532,"40.7405452,-73.9909675",SPECIAL,
elevator,9028,9/19/16,1046836,"40.7802575,-73.9579905",ROUTINE,
elevator,9028,9/19/16,1046849,"40.7810947,-73.9589640",ROUTINE,
elevator,9028,9/19/16,1046858,"40.7816232,-73.9590284",ROUTINE,
elevator,2670,9/19/16,4299188,"40.5985917,-73.7478975",COMPLAINT,
elevator,2676,9/19/16,1030350,"40.7775064,-73.9835571",SPECIAL,
elevator,9028,9/19/16,1046848,"40.7812735,-73.9591788",ROUTINE,
elevator,9028,9/19/16,1046850,"40.7809127,-73.9584660",ROUTINE,
elevator,9027,9/19/16,1034199,"40.7539472,-73.9811953",ROUTINE,
elevator,9027,9/19/16,2117335,"40.8525610,-73.8395354",ROUTINE,
elevator,2542,9/19/16,1044878,"40.7685432,-73.9573136",SPECIAL,
elevator,2274,9/19/16,2057043,"40.8743231,-73.8616148",COMPLAINT,
elevator,2274,9/19/16,2057043,"40.8743231,-73.8616148",VIOLATION REINSPECTION,
elevator,9028,9/19/16,1046642,"40.7775964,-73.9616664",ROUTINE,
elevator,2788,9/19/16,1035737,"40.7607510,-73.9751299",SPECIAL,
elevator,9027,9/19/16,1034227,"40.7552372,-73.9801410",ROUTINE,
elevator,2761,9/19/16,1063467,"40.8440200,-73.9379990",SPECIAL,
elevator,2715,9/19/16,1013499,"40.7495863,-73.9969738",COMPLAINT,
elevator,9028,9/19/16,1046407,"40.7694430,-73.9508750",ROUTINE,
ecb,2246,9/19/16,1058105,"40.8120860,-73.9428030",CONSTRUCTION,
ecb,2704,9/19/16,2006460,"40.8187010,-73.8870020",CONSTRUCTION,
ecb,2728,9/19/16,5080385,"40.5404089,-74.1761670",CONSTRUCTION,
ecb,2715,9/19/16,1013499,"40.7495863,-73.9969738",ELEVATOR,
ecb,2619,9/19/16,2127144,"40.8302082,-73.9064513",CONSTRUCTION,
comp,2633,9/18/16,3040224,"40.6844910,-73.9153190",,
comp,2595,9/18/16,1004189,"40.7180583,-73.9859514",,
comp,2633,9/18/16,3032579,"40.6704700,-73.9547850",,
comp,2608,9/18/16,3049340,"40.6929090,-73.9463680",,
comp,2271,9/18/16,2025612,"40.8325693,-73.8678693",,
comp,2608,9/18/16,3000295,"40.6918999,-73.9846130",,
comp,2608,9/18/16,3000295,"40.6917688,-73.9842973",,
comp,526,9/18/16,2127144,"40.8302082,-73.9064513",,
ecb,2639,9/18/16,1064708,"40.8625370,-73.9245300",CONSTRUCTION,
ecb,2700,9/18/16,2004257,"40.8306590,-73.9035150",CONSTRUCTION,
ecb,2551,9/18/16,2005210,"40.8229870,-73.8997450",CONSTRUCTION,
ecb,2608,9/18/16,3049341,"40.6929010,-73.9464420",CONSTRUCTION,
ecb,2185,9/18/16,2010448,"40.8284197,-73.8954535",CONSTRUCTION,
comp,2151,9/17/16,4008166,"40.7588900,-73.9271090",,
comp,2595,9/17/16,1017231,"40.7504919,-73.9808848",,
comp,2271,9/17/16,1057216,"40.8008810,-73.9692630",,
comp,2351,9/17/16,2007974,"40.8370980,-73.9145590",,
comp,429,9/17/16,2003900,"40.8112480,-73.9085100",,
comp,2351,9/17/16,2010021,"40.8408193,-73.8894298",,
comp,2669,9/17/16,1019821,"40.7401130,-73.9818255",,
comp,2271,9/17/16,1061395,"40.8249352,-73.9443205",,
comp,2669,9/17/16,1030350,"40.7774536,-73.9834930",,
comp,2351,9/17/16,2002945,"40.8323711,-73.9219468",,
comp,2271,9/17/16,1079465,"40.8012496,-73.9619199",,
comp,2669,9/17/16,1030350,"40.7775064,-73.9835571",,
comp,2669,9/17/16,1032442,"40.7890793,-73.9722811",,
comp,2720,9/17/16,2004575,"40.8190700,-73.9064380",,
comp,2271,9/17/16,1057216,"40.8008970,-73.9694920",,
comp,2351,9/17/16,2002895,"40.8238790,-73.9267390",,
elevator,1739,9/17/16,1001109,"40.7090905,-74.0084416",SPECIAL,
elevator,1739,9/17/16,1001109,"40.7090905,-74.0084416",SURVEY,
elevator,2658,9/17/16,1087083,"40.7342236,-73.9903493",COMPLAINT,
elevator,2658,9/17/16,1087083,"40.7342236,-73.9903493",SURVEY,
elevator,2690,9/17/16,4232979,"40.7068670,-73.7623520",VIOLATION REINSPECTION,
elevator,9028,9/17/16,3181052,"40.6160970,-73.9572309",ROUTINE,
ecb,2658,9/17/16,1087083,"40.7342236,-73.9903493",ELEVATOR,
comp,686,9/16/16,3099545,"40.6641664,-73.9248703",,
comp,1710,9/16/16,3099545,"40.6641664,-73.9248703",,
comp,2271,9/16/16,1062142,"40.8291157,-73.9468173",,
comp,2721,9/16/16,1063931,"40.8518140,-73.9344990",,
comp,1923,9/16/16,3099485,"40.6650100,-73.9268240",,
comp,2749,9/16/16,4311899,"40.7757145,-73.9090453",,
comp,2704,9/16/16,2001481,"40.8226360,-73.9124240",,
comp,2562,9/16/16,1087657,"40.8053239,-73.9581249",,
comp,2690,9/16/16,2114972,"40.8577740,-73.8929900",,
comp,437,9/16/16,1059517,"40.8091880,-73.9581259",,
comp,2670,9/16/16,4459306,"40.5919805,-73.7862497",,
comp,2678,9/16/16,3032877,"40.6698860,-73.9567460",,
comp,2512,9/16/16,3032877,"40.6698860,-73.9567460",,
comp,2704,9/16/16,2006460,"40.8187010,-73.8870020",,
comp,723,9/16/16,4005061,"40.7774840,-73.9138160",,
comp,2783,9/16/16,1014794,"40.7430417,-73.9950242",,
comp,855,9/16/16,1014794,"40.7430417,-73.9950242",,
comp,2555,9/16/16,3418187,"40.6802273,-73.9679604",,
comp,2530,9/16/16,1089698,"40.7151075,-74.0124206",,
comp,2678,9/16/16,3032877,"40.6698856,-73.9567779",,
comp,2512,9/16/16,3032877,"40.6698856,-73.9567779",,
comp,2556,9/16/16,2007890,"40.8467210,-73.9094845",,
comp,2667,9/16/16,2007890,"40.8467210,-73.9094845",,
comp,237,9/16/16,1036078,"40.7630731,-73.9728193",,
comp,2283,9/16/16,1041371,"40.7716621,-73.9656469",,
comp,2565,9/16/16,1032644,"40.6906230,-73.4211879",,
comp,2633,9/16/16,1032644,"40.6906230,-73.4211879",,
comp,2721,9/16/16,1076745,"40.6906230,-73.4211879",,
comp,2742,9/16/16,4434873,"40.6659570,-73.8480370",,
comp,1760,9/16/16,1033933,"40.7901690,-73.9796880",,
comp,2742,9/16/16,4113859,"40.7615874,-73.8189107",,
comp,2656,9/16/16,3165172,"40.6068424,-73.9986227",,
comp,2688,9/16/16,4037276,"40.7447076,-73.8835580",,
comp,2688,9/16/16,4234244,"40.7061599,-73.7552130",,
comp,2688,9/16/16,4234245,"40.7062200,-73.7549700",,
comp,2688,9/16/16,4234246,"40.7062800,-73.7547270",,
comp,2720,9/16/16,1043787,"40.7625280,-73.9643840",,
comp,686,9/16/16,3033239,"40.6686490,-73.9500970",,
comp,2722,9/16/16,3033239,"40.6686490,-73.9500970",,
comp,2298,9/16/16,3053907,"40.6794710,-73.9510720",,
comp,2283,9/16/16,1087782,"40.8010396,-73.9480306",,
comp,2389,9/16/16,3109580,"40.6495880,-73.9420010",,
comp,2342,9/16/16,1011938,"40.7366850,-74.0068090",,
comp,437,9/16/16,3015608,"40.6435178,-74.0184513",,
comp,1710,9/16/16,3015608,"40.6435178,-74.0184513",,
comp,2556,9/16/16,1085146,"40.7957670,-73.9341150",,
comp,2777,9/16/16,1085146,"40.7957670,-73.9341150",,
comp,2536,9/16/16,2087151,"40.8528570,-73.8371302",,
comp,2252,9/16/16,4436440,"40.5956161,-73.7827652",,
comp,2252,9/16/16,4440393,"40.5953995,-73.7845938",,
comp,2252,9/16/16,4436452,"40.5954148,-73.7860746",,
comp,2252,9/16/16,4436454,"40.5953664,-73.7872610",,
comp,2252,9/16/16,4436437,"40.5968475,-73.7819992",,
comp,2252,9/16/16,4436448,"40.5963364,-73.7846841",,
comp,2252,9/16/16,4436450,"40.5969203,-73.7881586",,
comp,2271,9/16/16,1062530,"40.8341047,-73.9407652",,
comp,2669,9/16/16,1006777,"40.7300920,-73.9878990",,
comp,2669,9/16/16,1005889,"40.7273088,-73.9842419",,
comp,1244,9/16/16,1005262,"40.7296270,-73.9800250",,
comp,2271,9/16/16,1063351,"40.8366726,-73.9437083",,
comp,1795,9/16/16,1047561,"40.7762706,-73.9576239",,
comp,2224,9/16/16,1013274,"40.7447900,-74.0017640",,
comp,2750,9/16/16,4113027,"40.7664452,-73.8236444",,
comp,2283,9/16/16,1064129,"40.8591514,-73.9278899",,
comp,2288,9/16/16,1089438,"40.7614745,-73.9986005",,
comp,2669,9/16/16,1007079,"40.7223375,-74.0019017",,
comp,2722,9/16/16,3074837,"40.7002660,-73.9188490",,
comp,2633,9/16/16,1031638,"40.7897580,-73.9665726",,
comp,686,9/16/16,3072806,"40.7071450,-73.9205200",,
boiler,2662,9/16/16,2013454,"40.8596061,-73.8965467",F/T PASSED 240134403,SEPULVEDA LUIS 2662
boiler,2408,9/16/16,1050062,"40.7787790,-73.9506940",FAILED F/T 122309590,GAUTIERE LEONAR 2408
boiler,2662,9/16/16,2062769,"40.8686791,-73.8336940",FAILED F/T 220549315,SEPULVEDA LUIS 2662
boiler,2663,9/16/16,2087040,"40.8350348,-73.8479705",F/T PASSED 240146962,THOMPSON HERBER 2663
boiler,2620,9/16/16,1015598,"40.7430161,-73.9904457",FAILED F/T 122171988,MATRONE MICHAEL 2620
boiler,2762,9/16/16,2002889,"40.8319500,-73.9206670",F/T PASSED 220517876,TUA LUIS 2762
