building,counts
24-32 45 ST,1
50-31 NEWTOWN RD,1
92-11 48 AV,1
30-94 34 ST,1
778 ONDERDONK AV,1
147-07 123 AV,1
82-40 AUSTIN ST,1
97-49 63 DRIVE,1
14-20 CROSSBAY BLVD,1
50-10 27 ST,1
49-12 39 AV,1
51-55 VAN KLEECK ST,1
82-25 QUEENS BLVD,1
7-02 HARTMAN LANE,1
152-45 10 AV,1
164-11 75 AV,1
42-07 KISSENA BLVD,1
58-51 80 ST,1
191-45 114 DRIVE,1
41-28 HAIGHT ST,1
86-26 BRDWAY,1
40-33 FORLEY ST,1
23-20 30 DRIVE,1
3520 BRDWAY,1
86-11 WHITNEY AV,1
34-50 8 AV ST,1
181-17 143 AV,1
108-47 46 AV,1
117-20 LINCOLN ST,1
114-40 SUTPHIN BLVD,1
130 BEACH 119 ST,1
131 BEACH 119 ST,1
29-11 12 ST,1
47-31 AUSTELL PL,1
55-17 69 PL,1
78-15 PARSONS BLVD,1
41-34 FRAME PL,1
95-11 94 ST,1
179-15 145 DRIVE,1
35-21 81 ST,1
31-11 35 ST,1
50-21 39 PL,1
43-14 60 ST,1
47-00 NORTHERN BLVD,1
132-08 111 AV,1
22-29 DIX AV,1
104-17 48 AV,1
173-17 8 AV AV,1
82-31 BRDWAY,1
41-28 JUNCTION BLVD,1
117-13 SUTPHIN BLVD,1
62-54 97 PL,1
1867 BLEECKER ST,1
175-25 138 AV,1
130-16 FRANCIS LEWIS BLVD,1
97-11 98 ST,1
31-31 138 ST,1
169-04 88 AV,1
133-26 AVERY AV,1
150-12 GAR WILLETS POINT BLVD,1
46-17 OVERBROOK ST,1
90-68 199 ST,1
166-40 POWELLS COVE BLVD,1
90-08 32 AV,1
15-26 CENTRAL AV,1
154-68 10 AV,1
183-14 140 AV,1
107-46 164 ST,1
115-02 OCEAN PROMENADE,1
190-16 RADNOR RD,1
81-07 57 AV,1
47-30 59 ST,1
162-16 UNION TURNPIKE,1
40-17 ITHACA ST,1
214-50 JAMAICA AV,1
99-65 64 RD,1
3-13 125 ST,1
108-55 69 AV,1
1855 STANHOPE ST,1
34-12 149 ST,1
32-26 UNION ST,1
21-34 BRDWAY,1
78-10 164 ST,1
33-02 SKILLMAN AV,1
222-40 EDMORE AV,1
31-17 88 ST,1
132-15 41 AV,1
30-40 21 ST,1
264 BEACH 19 ST,1
88-73 19 AV ST,1
19-01 FLUSHING AV,1
72-06 GRAND CENTRAL PARKWAY,1
12-10 ASTORIA PARK SOUTH,1
112-12 ASTORIA BLVD,1
32-50 103 ST,1
25-34 STEINWAY ST,1
132-36 POPLE AV,1
35-24 72 ST,1
141-43 NORTHERN BLVD,1
40-51 DENMAN ST,1
1031 SENECA AV,1
75-25 210 ST,1
228-07 49 RD,1
41-25 44 ST,1
42-30 24 ST,1
109-33 122 ST,1
145-47 SOUTH RD,1
257-10 UNION TURNPIKE,1
122-01 22 AV,1
35-30 75 ST,1
67-08 78 ST,1
40-15 74 ST,1
29-01 BRDWAY,1
52-09 VAN DAM ST,1
144-63 3 AV AV,1
37-25 32 ST,1
161-22 119 RD,1
269-11 76 AV,1
90-57 201 ST,1
122-21 161 PL,1
21-01 46 RD,1
30-83 29 ST,1
31-07 FARRINGTON ST,1
3811 MAIN ST,1
32-27 47 AV,1
137-26 101 AV,1
120-74 MARSDEN ST,1
84-19 SUTTER AV,1
72-15 METROPOLITAN AV,1
43-10 21 ST,1
78-21 3 AV AV,1
34-11 71 ST,1
85-10 34 AV,1
54-49 ALMEDA AV,1
45-65 162 ST,1
53-11 E HAMPTON BLVD,1
93-40 QUEENS BLVD,1
32-24 CORP KENNEDY ST,1
18-22 42 ST,1
59-21 QUEENS MIDTOWN EXPRESSWAY,1
112-67 BEDELL ST,1
133 BEACH 120 ST,1
220-33 NORTHERN BLVD,1
168-12 127 AV,1
109-51 128 ST,1
441 BEACH 51 ST,1
108-16 72 AV,1
130-14 60 AV,1
175-39 DALNY RD,1
51-19 JACOBUS ST,1
211-01 75 AV,1
139-09 58 AV,1
344 MANOR RD,1
8900 SUTPHIN BLVD,1
89-30 133 ST,1
43-14 6 AV ST,1
142-14 38 AV,1
31-40 WHITESTONE EXPRESSWAY,1
59-58 61 ST,1
35-14 PARSONS BLVD,1
133-12 84 ST,1
136-15 ROOSEVELT AV,1
137-35 NORTHERN BOULEV,1
74-02 4 AV AV,1
14427 35 AV,1
60-15 LITTLE NECK PARKWAY,1
42481 27 AV,1
126-34 145 ST,1
35-18 UNION ST,1
170-14 130 AV,1
178-60 WEXFORD TERRACE,1
67-01 110 ST,1
60-10 56 ST,1
30-15 48 ST,1
43-22 ROBINSON ST,1
162-20 9 AV,1
110-33 156 ST,1
8 38 RD,1
41 KEW GARDENS RD,1
42-23 FRANCIS LEWIS BLVD,1
99-12 65 RD,1
117-29 135 ST,1
150-18 75 AV,1
59-08 KISSENA BLVD,1
48-10 45 ST,1
33-70 PRINCE ST,1
45-13 SKILLMAN AV,1
137-42 GUY R BREWER BLVD,1
81-03 57 AV,1
84-25 164 ST,1
13-16 144 ST,1
96-01 JAMAICA AV,1
89-35 127 ST,1
260 MANOR RD,1
20-02 128 ST,1
72-15 37 AV,1
147-56 69 RD,1
55-18 37 AV,1
34-19 29 ST,1
144-16 35 AV,1
109-44 157 ST,1
83-26 LEFFERTS BLVD,1
36-01 35 AV,1
146-09 241 ST,1
160-15 82 DRIVE,1
43-12 ROBINSON ST,1
111-31 135 ST,1
62-17 39 AV,1
212-30 23 AV,1
31-65 138 ST,1
23-18 DITMARS BLVD,1
14518 34 AV,1
14-51 BRDWAY,1
258-02 CRAFT AV,1
347 BEACH 147 ST,1
98-23 HORACE HARDING EXPRESSWAY,1
75-10 YELLOWSTONE BLVD,1
159-27 ROCKAWAY BLVD,1
86-25 162 ST,1
141-29 84 DRIVE,1
21-42 44 DRIVE,1
85-18 BRITTON AV,1
86-50 77 ST,1
213-08 73 AV,1
76-11 MYRTLE AV,1
94-30 5 AV AV,1
85-25 102 ST,1
86-36 53 AV,1
13-10 34 AV,1
37-10 BWAY,1
80-10 CYPRESS AV,1
90-75 SUTPHIN BLVD,1
69-15 60 LANE,1
226-04 77 AV,1
140-18 BURDEN CRESCENT,1
14463 35 AV,1
33-43 JUNCTION BLVD,1
61-12 LAUREL HILL BLVD,1
41-38 LAWRENCE ST,1
147-39 70 RD,1
95-29 JAMAICA AV,1
90-11 NORTHERN BLVD,1
214-04 85 AV,1
68-15 ELIOT AV,1
165-15 8 AV AV,1
163-47 130 AV,1
34-22 35 ST,1
43-19 25 AV,1
119-17 111 AV,1
54-75 ALMEDA AV,1
129-55 134 ST,1
3711 MAIN ST,1
21-05 51 AV,1
434 STOCKHOLM ST,1
132-15 35 AV,1
9-20 166 ST,1
35-15 82 ST,1
42-40 MURRAY ST,1
131-10 GUY R BREWER BLVD,1
410 BEACH 54 ST,1
71-05 PARSONS BLVD,1
44-16 MACNISH ST,1
316 BEACH 45 ST,1
143-26 41 AV,1
162-02 CROSSBAY BLVD,1
24-47 44 ST,1
97-10 32 AV,1
86-15 25 AV,1
153-14 32 AV,1
119-07 MARSDEN ST,1
144-60 GRAVETT RD,1
134-19 166 PL,1
78-01 ROOSEVELT AV,1
41-35 45 ST,1
195-08 MC LAUGHLIN AV,1
179-22 143 AV,1
99-15 67 RD,1
42-42 UNION ST,1
133-10 41 AV,1
26-80 3 AV ST,1
5-27 51 AV,1
39-40 GREENPOINT AV,1
73-02 ROOSEVELT AV,1
95-18 111 ST,1
144-58 SANFORD AV,1
36-01 QUEENS BLVD,1
35-24 146 ST,1
31-65 29 ST,1
156-02 LIBERTY AV,1
111-20 QUEENS BLVD,1
91-41 80 ST,1
150-03 95 ST,1
10-11 NAMEOKE ST,1
163-34 JAMAICA AV,1
32-15 PARSONS BLVD,1
11-12 30 DRIVE,1
69-18 ALMEDA AV,1
111-02 LIBERTY AV,1
150-46 116 DRIVE,1
57-00 49 ST,1
530 BRIAR PL,1
31-02 137 ST,1
125-13 LINDEN BLVD,1
7-24 166 ST,1
94-15 ATLANTIC AV,1
68-54 AUSTIN ST,1
40-08 204 ST,1
48-16 210 ST,1
9436 114 ST,1
31-15 31 ST,1
213-06 75 AV,1
43-12 UNION ST,1
336 BEACH 70 ST,1
22-51 29 ST,1
60-78 69 AV,1
115-12 JAMAICA AV,1
148-21 LIBERTY AV,1
75-40 BELL BLVD,1
88-15 182 ST,1
156-26 95 ST,1
165-25 147 AV,1
31-55 COLLEGE POINT BLVD,1
79-02 35 AV,1
134-37 35 AV,1
104-41 103 ST,1
144-48 ROOSEVELT AV,1
69-65 184 ST,1
84-16 ELMHURST AV,1
168-02 HILLSIDE AV,1
68-24 68 ST,1
104-15 NORTHERN BLVD,1
22-14 31 ST,1
221-10 JAMAICA AV,1
182-46 80 DRIVE,1
120-34 QUEENS BLVD,1
104-12 ROOSEVELT AV,1
32-05 NEWTOWN AV,1
42-19 BELL BLVD,1
220-14 JAMAICA AV,1
25-25 NEWTOWN AV,1
120-50 196 ST,1
43-20 GLENWOOD ST,1
118-65 METRO AV,1
2612 HOYT AV,1
229-09 146 AV,1
35-10 36 AV,1
35-41 7 AV ST,1
170-06 BAISLEY BLVD,1
107-48 QUEENS BLVD,1
20-15 35 ST,1
39-30 REVIEW AV,1
42046 26 AV,1
603 SENECA AV,1
140 BEACH 114 ST,1
114-57 210 ST,1
43-23 40 ST,1
18-14 128 ST,1
150-12 WILLETS POINT BLVD,1
54-41 ALMEDA AV,1
57-09 49 ST,1
94-26 34 RD,1
104-12 125 ST,1
134-37 MAPLE AV,1
117-25 133 ST,1
133-15 127 ST,1
327 PLAINVIEW AV,1
4142 73 ST,1
61-24 188 ST,1
162-20 89 AV,1
42-42 249 ST,1
62-55 DOUGLASTON PARKWAY,1
87-09 34 AV,1
209-49 45 RD,1
39-30 5 AV ST,1
21-24 30 RD,1
26-12 HOYT AV SOUTH,1
48-11 VERNON BLVD,1
3701 MAIN ST,1
241-06 NORTHERN BLVD,1
97-44 89 ST,1
37-11 73 ST,1
112-35 204 ST,1
83-15 PARSONS BLVD,1
104-28 CORONA AV,1
125-15 LIBERTY AV,1
233-04 BAY ST,1
160-11 NORMAL RD,1
114-13 GUY R BREWER BLVD,1
37-24 79 ST,1
89-16 175 ST,1
33-27 80 ST,1
75-26 BELL BLVD,1
61-05 QUEENS BLVD,1
13-47 BEACH CHANNEL DRIVE,1
135-49 LEFFERTS BLVD,1
59-33 PALMETTO ST,1
67-36 167 ST,1
56-15 251 ST,1
172-22 133 AV,1
85-93 66 AV,1
26-45 BROOKLYN QNS EXPRESSWAY,1
92-41 173 ST,1
41-07 42 ST,1
39-10 MAIN ST,1
10-40 46 RD,1
25-41 77 ST,1
71-20 34 AV,1
57-51 RUST ST,1
24947 MAYDA RD,1
102-19 34 AV,1
3412 146 ST,1
130-04 101 AV,1
142-06 FOCH BLVD,1
39-20 52 ST,1
47-55 39 PL,1
38-02 CLEARVIEW EXPRESSWAY,1
22-14 73 ST,1
25-56 31 ST,1
135-37 37 AV,1
66-51 60 PL,1
18-02 CORPORAL KENNEDY ST,1
64-18 KISSENA BLVD,1
61-25 98 ST,1
135-08 ROOSEVELT AV,1
14-02 BRDWAY,1
148-23 87 RD,1
3-12 127 ST,1
105-61 135 ST,1
136-20 219 ST,1
40-11 WARREN ST,1
141-65 85 RD,1
35-06 162 ST,1
83-55 LEFFERTS BLVD,1
25 VAN BRUNT RD,1
72-35 11 AV ST,1
81-01 ROOSEVELT AV,1
5-41 44 DRIVE,1
50-23 23 ST,1
139-30 34 AV,1
41-45 52 ST,1
35-51 21 ST,1
25-11 95 ST,1
60-17 67 AV,1
81-07 229 ST,1
89-33 WHITNEY AV,1
134-44 173 ST,1
158-06 85 ST,1
39-55 51 ST,1
212-07 75 AV,1
91-46 117 ST,1
5-43 46 AV,1
933 ONDERDONK AV,1
30-60 CRESCENT ST,1
20-55 SEAGIRT BLVD,1
23-88 31 ST,1
42-25 9 ST,1
110-10 LIBERTY AV,1
156-17 110 AV,1
93-26 43 AV,1
142-20 41 AV,1
42-54 JUDGE ST,1
18-11 MENAHAN ST,1
188 - 24 LINDEN BLVD,1
138-10 FARMERS BLVD,1
177-16 87 DRIVE,1
88-01 168 ST,1
145-38 34 AV,1
69-41 76 ST,1
150-15 41 AV,1
33-16 108 ST,1
45-45 46 ST,1
127-09 ROCKAWAY BLVD,1
237-16 93 RD,1
30-30 47 AV,1
115-17 169 ST,1
88-19 107 AV,1
146-27 BEECH AV,1
44-14 PARSONS BOULEVA,1
33-27 91 ST,1
21-47 41 ST,1
136-35 MAPLE AV,1
36-25 PARSONS BLVD,1
176-44 KILDARE RD,1
81-11 37 AV,1
212-04 73 AV,1
210 BEACH 47 ST,1
15-01 132 ST,1
35-28 7 AV ST,1
147-39 76 AV,1
87-21 168 PL,1
85-32 131 ST,1
14-33 30 DRIVE,1
87-73 171 ST,1
34-42 8 AV ST,1
86-20 PARK LANE SO,1
65-90 KISSENA BLVD,1
93-20 43 AV,1
39-40 52 ST,1
40-04 FORLEY ST,1
39-50 52 ST,1
170-10 130 AV,1
37-15 61 ST,1
159-25 71 AV,1
132-05 120 AV,1
49-01 HUNTERS POINT AV,1
16-22 SUMMERFIELD ST,1
41-06 50 ST,1
112-33 199 ST,1
86-11 LEFFERTS BLVD,1
41-41 24 ST,1
111-42 127 ST,1
94-07 207 ST,1
70-20 108 ST,1
106-20 71 AV,1
156-28 NORTHERN BLVD,1
417 BEACH 127 ST,1
451 WOODWARD AV,1
161-05 85 AV,1
140-62 BURDEN CRESCENT,1
549 BEACH 68 ST,1
55-24 VAN HORN ST,1
35-01 9 ST,1
127-03 20 AV,1
94-29 87 ST,1
24-19 43 AV,1
44-11 MACNISH ST,1
102-42 183 PL,1
42-42 JUDGE ST,1
111-88 43 AV,1
15-10 132 ST,1
75-37 PARSONS BLVD,1
64-85 SAUNDERS ST,1
36 WENDOVER RD,1
26-80 30 ST,1
90-09 ROCKAWAY BEACH BLVD,1
112-25 34 AV,1
35-20 156 ST,1
34-24 82ND ST,1
174-63 128 AV,1
10-34 166 ST,1
156-27 75 ST,1
64-85 BOOTH ST,1
74-23 87 RD,1
31-26 UNION ST,1
360 SENECA AV,1
41-11 PARSONS BLVD,1
112-02 15 AV,1
114-40 128 ST,1
119-02 LIBERTY AV,1
23-06 JACKSON AV,1
55-25 98 ST,1
140-21 32 AV,1
42-09 28 ST,1
304 CAMP RD,1
34-35 74 ST,1
71-49 160 ST,1
143-60 243 ST,1
23-67 31 ST,1
105-10 MARTENSE AV,1
96-04 57 AV,1
172-25 144 AV,1
23-37 91 ST,1
14277 54 AV,1
130-10 135 AV,1
42-40 BROWNE ST,1
150-26 114 RD,1
136-26 37 AV,1
81-14 BAXTER AV,1
138-19 97 AV,1
86-37 120 ST,1
127-15 ROCKAWAY BLVD,1
140-55 BURDEN CRESCENT,1
109-65 SUTPHIN BLVD,1
150-28 14 AV,1
15-20 202 ST,1
146-11 SOUTH RD,1
139-39 182 ST,1
110-14 ASTORIA BLVD,1
214-35 42 AV,1
109-41 124 ST,1
84-40 AVON ST,1
385 SENECA AV,1
127 BEACH 61 ST,1
141-41 85 RD,1
605 BEACH 68 ST,1
24-14 41 ST,1
82-10 QUEENS BLVD,1
153-09 58 AV,1
101-16 127 ST,1
90-05 56 AV,1
47-24 BELL BLVD,1
80-11 4 AV AV,1
117-43 196 ST,1
918 SENECA AV,1
92-45 175 ST,1
3028 STARR AV,1
110-53 68 DRIVE,1
84-14 85 RD,1
31-09 NEWTOWN AV,1
42-18 BELL BLVD,1
90-20 170 ST,1
23-87 BELL BLVD,1
23-06 31 AV,1
32-40 87 ST,1
97-11 76 ST,1
26-45 BROOKLYN QUEENS EP,1
54-15 ALMEDA AV,1
210-34 GRAND CENTRAL PARKWAY,1
25-03 23 ST,1
100-16 201 ST,1
12-01 JACKSON AV,1
159-16 UNION TURNPIKE,1
32-43 90 ST,1
45-17 MARATHON PARKWAY,1
73-55 210 ST,1
145-18 156 ST,1
109-31 157 ST,1
59-29 174 ST,1
13-41 CHANDLER ST,1
117-20 134 ST,1
30-33 STEINWAY ST,1
14 KEW GARDENS RD,1
37-28 80 ST,1
42-23 162 ST,1
58-15 NORTHERN BLVD,1
28-47 43 ST,1
139-16 72 RD,1
82-27 164 ST,1
26-18 210 ST,1
89-25 161 ST,1
35-35 21 ST,1
145-21 111 AV,1
210-38 NASHVILLE BLVD,1
25-41 23 ST,1
48-23 193 ST,1
84-40 153 AV,1
25-63 125 ST,1
88-10 WHITNEY AV,1
1629 SUMMERFIELD ST,1
88-25 155 AV,1
86-55 109 ST,1
170-25 HIGHLAND AV,1
43-04 158 ST,1
139-01 ARCHER AV,1
75-17 41 AV,1
246-40 137 RD,1
48-37 189 ST,1
100-02 67 DRIVE,1
104-24 ROOSEVELT AV,1
44-02 NEWTOWN RD,1
25-29 97 ST,1
146-01 JAMAICA AV,1
166-33 89 AV,1
120-08 JAMAICA AV,1
820 MEEHAN AV,1
125-40 ROOSEVELT AV,1
85-34 MIDLAND PARKWAY,1
71-38 168 ST,1
18-16 127 ST,1
9116 SHORE FRONT PARKWAY,1
60-41 71 AV,1
220-08 145 AV,1
217 BEACH 13 ST,1
99-05 58 AV,1
7-15 162 ST,1
186-25 MERRICK BLVD,1
68-017 AUSTIN ST,1
38-11 30 AV,1
128-16 SUTTER AV,1
156-10 CROSSBAY BLVD,1
84-30 164 ST,1
168-04 19 AV,1
130-28 MERRICK BLVD,1
432 STOCKHOLM ST,1
110-06 OCEAN PROMENADE,1
145-12 157 ST,1
1705 PUTNAM AV,1
173-21 GRAND CENTRAL PARKWAY,1
25-25 30 RD,1
45-46 21 ST,1
35-28 99 ST,1
131-15 LIBERTY AV,1
258-11 HILLSIDE AV,1
10-21 162 ST,1
133-34 41 RD,1
163-49 130 AV,1
75-08 BELL BLVD,1
44-24 VERNON BLVD,1
40-66 ITHACA ST,1
123-30 ROOSEVELT AV,1
320 BEACH 73 ST,1
59-03 SUMMERFIELD ST,1
78-05 77 AV,1
230-21 57 RD,1
46-28 PARSONS BLVD,1
25-06 75 ST,1
159-10 GOETHALS AV,1
114-21 148 ST,1
167-05 12 AV,1
37-50 82 ST,1
116-01 14 RD,1
63-53 HARING ST,1
20-07 26 ST,1
123-07 LIBERTY AV,1
120-46 131 ST,1
43-06 54 RD,1
63-05 MAIN ST,1
74-02 260 ST,1
11-24 47 AV,1
160-26 HIGHLAND AV,1
82-35 COMMONWEALTH BLVD,1
62-60 10 AV ST,1
35-50 75 ST,1
91-47 114 ST,1
12-12 44 AV,1
138-16 BROOKVILLE BLVD,1
40-33 76 ST,1
30-52 75 ST,1
35-42 7 AV ST,1
114-20 FRANCIS LEWIS BLVD,1
138-39 11 AV,1
144-02 158 ST,1
101-12 NICOLLS AV,1
211-06 75 AV,1
23-25 30 DRIVE,1
65-04 BOOTH ST,1
18-55 TROUTMAN ST,1
260 BEACH 81 ST,1
166-14 NORTHERN BLVD,1
89-07 169 ST,1
32-27 148 ST,1
175-10 DALNY RD,1
146-13 228 ST,1
119-01 ATLANTIC AV,1
7-05 152 ST,1
175-42 59 AV,1
132-53 41 AV,1
78-10 16 AV ST,1
151-05 CROSS ISLAND PARKWAY,1
172-31 BAISLEY BLVD,1
124-18 QUEENS BLVD,1
119-27 145 ST,1
139-06 34 RD,1
83-10 188 ST,1
84-25 11 AV ST,1
127-11 107 AV,1
207 BEACH 73 ST,1
33-09 35 AV,1
29-38 FAR ROCKAWAY BLVD,1
101-20 LIBERTY AV,1
69-15 166 ST,1
31-52 102 ST,1
42-43 ITHACA ST,1
25-34 UNION ST,1
171-65 46 AV,1
10-11 NEILSON ST,1
56-75 HEISER ST,1
206-20 LINDEN BLVD,1
69-41 MYRTLE AV,1
40-12 28 ST,1
133-14 41 AV,1
85-02 23 AV,1
141-60 8 AV RD,1
37-12 27 ST,1
180-05 110 AV,1
243-08 84 RD,1
349 BEACH 57 ST,1
97-20 5 AV AV,1
253-02 CRAFT AV,1
23-30 50 AV,1
87-24 115 ST,1
31-16 37 ST,1
434 BEACH 58 ST,1
39-39 47 ST,1
1649 SUMMERFIELD ST,1
114-15 INWOOD ST,1
37-16 80 ST,1
102-49 43 AV,1
42-42 ITHACA ST,1
86-12 91 ST,1
157-02 CROSS BAY BLVD,1
168-01 HILLSIDE AV,1
162-11 9 AV,1
162-23 99 ST,1
27-57 CRESCENT ST,1
75-05 210 ST,1
119-27 165 ST,1
39-76 57 ST,1
10-24 166 ST,1
131-10 ATLANTIC AV,1
215-34 NORTHERN BLVD,1
75-20 BELL BLVD,1
141-55 85 RD,1
69-20 38 AV,1
1879 PUTNAM AV,1
229-25 88 AV,1
65-44 SAUNDERS ST,1
30-48 CRESCENT ST,1
215-08 73 AV,1
127-04 WILLETS PT BLVD,1
65-01 BAYFIELD AV,1
106-28 GUY R BREWER BLVD,1
149-41 84 ST,1
146-30 21 AV,1
84-12 ROCKAWAY BEACH BLVD,1
141-09 59 AV,1
53-49 72 PL,1
110-20 73 RD,1
14-60 COLLEGE POINT BLVD,1
213-01 75 AV,1
560 FAIRVIEW AV,1
28-19 BRIDGE PLAZA NORTH,1
88-32 191 ST,1
34-01 149 ST,1
45-17 PEARSON ST,1
49-20 VANDAM ST,1
18-17 COLLEGE POINT BLVD,1
114-42 SUTPHIN BLVD,1
116-04 FARMERS BLVD,1
30-30 48 AV,1
107-14 101 AV,1
22-42 97 ST,1
85-05 ELMHURST AV,1
25-31 76 ST,1
108-19 ROOSEVELT AV,1
143-05 41 AV,1
136-05 35 AV,1
146-36 13 AV,1
27-16 23 ST,1
10-43 47 AV,1
92-63 QUEENS BLVD,1
68-12 WOODSIDE AV,1
22-45 31 ST,1
90-72 179 ST,1
88-20 WHITNEY AV,1
33-40 81 ST,1
144-70 38 AV,1
141-02 BOWNE ST,1
10-40 46 AV,1
166-05 89 AV,1
25-41 71 ST,1
104-38 JAMAICA AV,1
3-06 BEACH 56 ST,1
132-18 AVERY AV,1
91-40 WINCHESTER BLVD,1
209-35 NORTHERN BLVD,1
136-46 41 AV,1
92-24 MERRICK BLVD,1
115-11 ROCKAWAY BEACH BLVD,1
139-01 GRAND CENTRAL PARKWAY,1
100-02 207 ST,1
172-32 133 AV,1
168-40 127 AV,1
69-09 164 ST,1
29-01 20 AV,1
31-73 STEINWAY ST,1
28-07 215 PL,1
3714 30 AV,1
137-31 45 AV,1
37-52 104 ST,1
106-31 156 ST,1
118-02 195 ST,1
95-02 ROCKAWAY BEACH BLVD,1
140-32 CHERRY AV,1
168-46 91 AV,1
62-02 NORTHERN BLVD,1
75-36 BELL BLVD,1
163-33 JAMAICA AV,1
36-01 19 AV,1
42-50 27 ST,1
90-01 ROOSEVELT AV,1
25-44 BOROUGH PL,1
87-11 ELDERTS LANE,1
96-20 ROCKAWAY BEACH BLVD,1
38-39 BELL BLVD,1
44-02 SKILLMAN AV,1
47-01 QUEENS BLVD,1
142-23 37 AV,1
35-23 93 ST,1
4370 KISSENA BLVD,1
70-38 80 ST,1
249-32 51 AV,1
71-57 161 ST,1
136-04 CHERRY AV,1
107-02 86 AV,1
187-35 HILLSIDE AV,1
79-55 258 ST,1
36-31 PRINCE ST,1
21-10 33 RD,1
73-12 37 AV,1
24-30 SKILLMAN AV,1
38-22 147 ST,1
144-23 224 ST,1
135-21 37 AV,1
89-22 134 ST,1
110-45 68 RD,1
40-21 159 ST,1
36-11 12 ST,1
66-70 79 ST,1
439 BEACH 54 ST,1
52-47 69 ST,1
52-54 65 PL,1
90-14 161 ST,1
25-44 76 ST,1
84-39 153 AV,1
42467 ELK DRIVE,1
39-30 52 ST,1
53-55 65 PL,1
49-01 21 ST,1
129-13 135 PL,1
411 BEACH 54 ST,1
197-01 HILLSIDE AV,1
145-71 5 AV,1
112-24 ASTORIA BLVD,1
88-22 198 ST,1
144-14 NEWPORT AV,1
41-28 71 ST,1
61-38 146 ST,1
105-24 YELLOWSTONE BLVD,1
43-08 74 ST,1
132-06 SUTTER AV,1
112-15 72 RD,1
52-11 244 ST,1
220-07 133 AV,1
80-25 126 ST,1
40-11 29 ST,1
104-49 201 ST,1
97-27 120 ST,1
69-02 AUSTIN ST,1
185-07 140 AV,1
64-66 211 ST,1
61-39 218 ST,1
205 B 28 ST,1
71-66 PARSONS BLVD,1
636 LANETT AV,1
37-27 65 ST,1
25-44 CRESCENT ST,1
154-02 35 AV,1
88-30 182ND ST,1
28-22 36 ST,1
182-69 80 RD,1
37-21 8 AV ST,1
41-41 76 ST,1
123-15 103 AV,1
133-20 AVERY AV,1
14074 34 AV,1
10 MANOR RD,1
47-38 METROPOLITAN AV,1
86-18 BRDWAY,1
212-20 NASHVILLE BLVD,1
97-22 5 AV AV,1
69-81 108 ST,1
39-50 222 ST,1
41-07 CRESCENT ST,1
15-35 126 ST,1
100-36 MARTENSE AV,1
178-02 147 AV,1
41-99 MAIN ST,1
42-66 PHLOX PL,1
173-36 103 RD,1
41-96 GLEANE ST,1
82-85 116 ST,1
251-32 NORTHERN BLVD,1
84-60 PARSONS BLVD,1
34-58 90 ST,1
40-11 72 ST,1
41-42 50 ST,1
27-04 HOYT AV,1
37-12 37 AV,1
9-05 166 ST,1
89-08 JAMAICA AV,1
64-60 KISSENA BLVD,1
75-34 BELL BLVD,1
188-05 LIBERTY AV,1
139-47 87 AV,1
181-35 ABERDEEN RD,1
815 ONDERDONK AV,1
138-25 31 DRIVE,1
24-15 82 ST,1
138-17 QUEENS BLVD,1
151-82 19 AV,1
38-10 29 ST,1
145-18 34 AV,1
137-58 NORTHERN BLVD,1
220-01 JAMAICA AV,1
99-25 60 AV,1
36-45 28 ST,1
64-70 KISSENA BLVD,1
144-63 37 AV,1
130-43 128 ST,1
37-30 8 AV ST,1
104-26 ROOSEVELT AV,1
87-84 118 ST,1
67-11 ROOSEVELT AV,1
141-16 28 AV,1
82-33 LEFFERTS BLVD,1
133-25 NY BLVD,1
50-35 CLOVERDALE BLVD,1
71-25 163 ST,1
41-05 12 ST,1
52-78 73 ST,1
34-42 58 ST,1
120-32 QUEENS BLVD,1
163-39 130 AV,1
248-40 ROCKAWAY BLVD,1
89-04 3 AV AV,1
166-26 POWELLS COVE BLVD,1
111-40 123 ST,1
160-60 CLAUDE AV,1
224-73 76 RD,1
175-20 HILLSIDE AV,1
106-24 157 ST,1
61-53 82 ST,1
116-17 166 ST,1
147-44 ROOSEVELT AV,1
97-77 QUEENS BLVD,1
162-13 46 AV,1
210-50 41 AV,1
79-35 CALAMUS AV,1
40-10 44 ST,1
113-13 ATLANTIC AV,1
93-24 43 AV,1
56-02 ROOSEVELT AV,1
45-03 204 ST,1
219-20 113 DRIVE,1
164-03 119 AV,1
47-24 48 ST,1
255-47 149 AV,1
49-12 BURLING ST,1
135-10 COOLIDGE AV,1
37-22 73 ST,1
160-22 77 RD,1
92 - 10 182 PL,1
101-16 158 AV,1
13702 NORTHERN BLVD,1
51-15 ALMEDA AV,1
42-28 147 ST,1
60-23 59 RD,1
3007 149 ST,1
133-51 39 AV,1
42-72 80 ST,1
32-37 49 AV,1
151-20 88 ST,1
87-32 132 ST,1
220-10 HILLSIDE AV,1
170 BEACH 62 ST,1
80-15 161 ST,1
153-01 NORTHERN BLVD,1
31-14 42 ST,1
172-42 133 AV,1
87-50 167 ST,1
213-02 73 AV,1
95-08 65 RD,1
40-21 193 ST,1
413 WOODWARD AV,1
31-70 138 ST,1
24-03 41 AV,1
216-03 LONG ISLAND EXPRESSWAY,1
213-08 48 AV,1
138-42 91 AV,1
14-21 BRDWAY,1
35-45 8 AV ST,1
169-16 24 AV,1
193-04 JAMAICA AV,1
32-46 61 ST,1
83-33 118 ST,1
84-47 118 ST,1
3-41 ST NICHOLAS AV,1
